# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y,stable
0.00000384375,0,-0.0000000000000006571732678498648,0.000000000000000000000000012649538689614475,0.0000000000000000000000000000001355854680848614,0.00000000000000000000000000000006471124613141112,-0.000000000000000000000000009951264615209293,FmTmd
0.006666666666666667,0,-0.000003962978907263812,0.000000000000000000013352295288639105,-0.000000000000000000013436808201679914,-0.0000000000000000000047988600720285406,-0.0000000000000000000005600118640329312,FmTmd
0.013333333333333334,0,-0.000022836370514530796,-0.00000000000000000012696637874777033,-0.000000000000000000017489845098558737,0.000000000000000000005677891271088943,0.000000000000000000049495518885666603,FmTmd
0.02,0,-0.00004644857229742913,-0.00000000000000000010799780930144332,0.000000000000000000046109386105450946,0.00000000000000000004764504901979438,0.0000000000000000000391890283221185,FmTmd
0.02666666666666667,0,-0.00007999700887813595,-0.0000000000000000002454156024892932,0.00000000000000000030338137132259923,0.0000000000000000000566593253610347,0.0000000000000000001591201709754697,FmTmd
0.03333333333333333,0,-0.00012432254317674193,0.00000000000000000013620015759274585,-0.00000000000000000016192609696980883,-0.00000000000000000010824416002279623,0.0000000000000000005954309087382564,FmTmd
0.04,0,-0.00018167363501140184,0.0000000000000000005795191523299698,0.0000000000000000003651283044959253,0.00000000000000000001643697843272085,-0.0000000000000000004340359330985385,FmTmd
0.04666666666666667,0,-0.00025150449016415893,0.0000000000000000003343810864837697,-0.0000000000000000001434547824237499,-0.00000000000000000021766956492783893,-0.000000000000000001005012607396987,FmTmd
0.05333333333333334,0,-0.00033451919308247343,0.0000000000000000036223191050158534,-0.0000000000000000004423336948833939,-0.00000000000000000012419988134410864,-0.0000000000000000007116025284531785,FmTmd
0.06,0,-0.00043162619805287293,0.00000000000000000596481607119882,-0.00000000000000000004169082566764032,-0.00000000000000000016233511324441596,0.0000000000000000004470186365941529,FmTmd
0.06666666666666667,0,-0.0005436755968993014,0.0000000000000000012839755785476953,-0.00000000000000000032893876439234976,-0.0000000000000000005735460206008796,-0.0000000000000000002793262965764477,FmTmd
0.07333333333333333,0,-0.0006719059665219161,0.0000000000000000018765080463162058,0.0000000000000000013391114749813063,-0.0000000000000000005515101160584575,-0.0000000000000000007589415207398531,FmTmd
0.08,0,-0.0008176921349846933,0.00000000000000000018808844991102035,0,-0.0000000000000000003866587565164467,0.0000000000000000025341725094221796,FmTmd
0.08666666666666667,0,-0.0009831421166160822,0.000000000000000004910523822985427,-0.0000000000000000006525480109888767,0.0000000000000000007042247352411844,-0.000000000000000001776875538377683,FmTmd
0.09333333333333334,0,-0.0011681434106206494,0.000000000000000004365359943521643,-0.000000000000000004002982662122479,0.00000000000000000006134792201918151,-0.000000000000000001068536256193723,FmTmd
0.1,0,-0.001373947033646157,0.0000000000000000027425880455874482,-0.0000000000000000014970907934955767,0.0000000000000000002518916222028692,-0.000000000000000006882752387418166,FmTmd
