# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y,stable
0.00000384375,0,-0.0000000000000006571732678498641,0.000000000000000000000000018201196613913922,-0.0000000000000000000000000000034019626537656134,0.00000000000000000000000000000014482993181792014,-0.000000000000000000000000011107993547247822,FmTmd
0.006666666666666667,0,-0.0000029114459127436957,0.000000000000000000020495287183884643,-0.0000000000000000000024834513122614534,-0.0000000000000000000023000103052220883,-0.0000000000000000000040815605639358885,FmTmd
0.013333333333333334,0,-0.00000984105020827683,-0.00000000000000000006188524311592354,-0.00000000000000000001540985395792242,0.0000000000000000000030616099743271742,0.000000000000000000011945369104190307,FmTmd
0.02,0,-0.000021422925816543654,-0.00000000000000000007962816317968097,-0.00000000000000000003141465253896796,0.00000000000000000002017285761520877,0.00000000000000000006001885634699613,FmTmd
0.02666666666666667,0,-0.000038043095175183884,-0.000000000000000000025151460188056424,0.00000000000000000001745971540423118,0.000000000000000000003858135563162571,0.00000000000000000008664462567826127,FmTmd
0.03333333333333333,0,-0.00006018628474502334,-0.00000000000000000040542660072115154,0.00000000000000000006060216997948455,-0.00000000000000000008642881202058029,0.00000000000000000015725828016839974,FmTmd
0.04,0,-0.00008876374657739205,-0.00000000000000000008370507865033162,0.00000000000000000017119902623629915,-0.00000000000000000019591416483451798,0.0000000000000000003676961628335033,FmTmd
0.04666666666666667,0,-0.00012342481801794468,0.0000000000000000013113664415911824,0.0000000000000000001300956956219584,-0.0000000000000000002168404344971009,-0.00000000000000000013563233501446448,FmTmd
0.05333333333333334,0,-0.00016469544722808008,0.00000000000000000036007674403281104,0.000000000000000000040341956124727655,-0.0000000000000000002168404344971009,0.0000000000000000002710505431213761,FmTmd
0.06,0,-0.00021308550680935155,-0.0000000000000000005523152150500834,-0.00000000000000000024914323714594904,-0.00000000000000000028506702947968673,-0.0000000000000000010691147154651314,FmTmd
0.06666666666666667,0,-0.0002689181783355864,-0.0000000000000000009900931389595702,0.00000000000000000037936477604515303,-0.0000000000000000009341272524714597,-0.0000000000000000013986499481956134,FmTmd
0.07333333333333333,0,-0.0003326098600708837,0.000000000000000006912336382901538,-0.0000000000000000026957512528772664,0.000000000000000001451869590186235,-0.000000000000000003074231854590651,FmTmd
0.08,0,-0.000405761291098201,0.0000000000000000024861332707183217,-0.00000000000000000023511676854944183,-0.0000000000000000005798256288236869,-0.0000000000000000045842105949840516,FmTmd
0.08666666666666667,0,-0.0004882064737286889,0.000000000000000003253697698419854,-0.0000000000000000016789956837050765,-0.0000000000000000008141237225299132,-0.0000000000000000012822848127314717,FmTmd
0.09333333333333334,0,-0.0005804887443845775,-0.000000000000000001661289570980012,0.0000000000000000014583772600824738,-0.0000000000000000023870169205279644,-0.0000000000000000011629109998486508,FmTmd
0.1,0,-0.0006830080101298108,-0.000000000000000011183112945925816,0.0000000000000000064018531110963764,-0.00000000000000000041343969526660055,-0.00000000000000001222284950511354,FmTmd
0.10666666666666667,0,-0.0007966912683905078,-0.000000000000000016262415815086827,0.0000000000000000025535557995237783,-0.00000000000000000012039837780997413,-0.000000000000000012418870410848263,FmTmd
0.11333333333333333,0,-0.0009222177866257872,-0.000000000000000014440903998091147,0.000000000000000004243216089661942,-0.00000000000000000014181029541341662,-0.00000000000000000015418526954434458,FmTmd
