# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.00000384375,0,-0.0000000000000006571732678498682,0.00000000000000000000000001705851310377382,0.0000000000000000000000000000004622231866529366,-0.000000000000000000000000000000677927340424307,-0.000000000000000000000000012162484873374543
0.006666666666666667,0,-0.000003969765876334397,-0.000000000000000000011248017570278431,-0.000000000000000000009767099060508378,0.000000000000000000003933567698497349,-0.00000000000000000000965690056027237
0.013333333333333334,0,-0.00002953221734249572,-0.000000000000000000027411446572669647,-0.00000000000000000003132219993870217,0.0000000000000000000051182359029396815,0.000000000000000000007456602911620995
0.02,0,-0.00009914079026420377,-0.00000000000000000035014778506734385,-0.00000000000000000005509727702045325,-0.000000000000000000053544732327141697,0.00000000000000000015952523648620256
0.02666666666666667,0,-0.0002423303451778298,-0.0000000000000000005326413876490716,0.00000000000000000008194482886908794,0.00000000000000000013741426935871338,-0.00000000000000000018910571425228817
0.03333333333333333,0,-0.00047478933995460004,0.0000000000000000010230459682209866,0.00000000000000000010774850585465175,0.00000000000000000016772667622820214,-0.0000000000000000008422158419084704
0.04,0,-0.0006853885265715729,-0.00000000000000000001985176867228625,0.00000000000000000008309950366218316,0.00000000000000000015300953568952654,-0.00000000000000000033940025511176144
0.04666666666666667,0,-0.0009019740633647142,-0.00000000000000000020125865219449425,-0.000000000000000000079102816739305,-0.000000000000000000227074442357508,0.0000000000000000008580508121759803
0.05333333333333334,0,-0.001160356020844227,0.0000000000000000008933944428107623,-0.0000000000000000012549444622725793,-0.0000000000000000005382595741835834,-0.0000000000000000012487532543879145
0.06,0,-0.001465037656036015,0.0000000000000000035931124128632586,0,-0.00000000000000000036743695785103897,-0.000000000000000000887018162337838
0.06666666666666667,0,-0.0018161795989387424,0.0000000000000000016709307086478406,0.00000000000000000022704361230830984,0.00000000000000000005676090307707746,-0.00000000000000000020822291346555183
0.07333333333333333,0,-0.0022168659876030776,0.000000000000000006869763798152144,0.0000000000000000018114914799234968,0.0000000000000000004528728699808742,-0.000000000000000003275617467538988
0.08,0,-0.002670330750613375,-0.00000000000000000027443229209790715,0.0000000000000000026788743574329525,0.0000000000000000006697185893582381,-0.0000000000000000010458076007516335
0.08666666666666667,0,-0.003180091454761087,-0.0000000000000000007393130990375504,-0.00000000000000000014206687287399636,-0.00000000000000000027011551182484947,0.0000000000000000017665000690091997
0.09333333333333334,0,-0.0037498075798955964,0.0000000000000000014825766809451381,-0.0000000000000000006622900903361587,-0.0000000000000000011354700843985656,-0.0000000000000000032214929214555815
0.1,0,-0.004383558163929667,0.000000000000000004065488881447349,0,0.00000000000000000018906221675173225,-0.000000000000000002509708228575684
0.10666666666666667,0,-0.005085567363627424,0.000000000000000007584472284708726,0,0.000000000000000000217829019035062,0
0.11333333333333333,0,-0.005861259264359955,-0.000000000000000005255534653814975,0.0000000000000000013929152033699009,-0.000000000000000004178745610109703,0.000000000000000003134059207582277
0.12,0,-0.006714330091626587,0.000000000000000007507090350468631,0.000000000000000004676670336040928,-0.0000000000000000015267368528502696,0.0000000000000000027998977484237704
0.12666666666666668,0,-0.007651000816486044,-0.000000000000000018799727806130193,0.000000000000000011353237514665376,0.0000000000000000014385384195372047,-0.000000000000000002009715101086006
0.13333333333333333,0,-0.008675793131343883,-0.000000000000000043216499504229663,-0.0000000000000000037531620654940206,0.000000000000000001734723475976807,-0.000000000000000015319066331830548
0.14,0,-0.009795796976282018,-0.000000000000000010910786874209144,-0.000000000000000003575978832635762,-0.000000000000000006406234500496488,-0.0000000000000000042684360570697236
0.14666666666666667,0,-0.011016422181355652,0.000000000000000021101949549988307,0.000000000000000019689327326835987,-0.0000000000000000019762994155951714,0.00000000000000003044161538484544
0.15333333333333332,0,-0.012346653224808667,-0.000000000000000015787061468956398,0.00000000000000001081534258389867,0.000000000000000009933505506483377,0.000000000000000009589371267969146
0.16,0,-0.013790437773365794,-0.00000000000000010558464498075705,-0.000000000000000002910513517118627,0.00000000000000000041920007612624067,0.00000000000000004530046690557758
0.16666666666666666,0,-0.015359804913391562,-0.000000000000000005297172446435098,0.00000000000000001303696678457079,0,0.000000000000000030331120114849384
0.17333333333333334,0,-0.017059098731282092,0.00000000000000000486790336553746,-0.000000000000000025065439116485223,0.0000000000000000032452689103583065,-0.000000000000000007830293377514806
0.18,0,-0.018901361702637443,-0.00000000000000005969604951215102,-0.000000000000000008760389291702637,0.000000000000000025630497663200937,0.00000000000000006715533663350478
0.18666666666666668,0,-0.020891870400095942,0.00000000000000004415763663798926,-0.000000000000000013054289944191002,0.00000000000000000940938749477759,-0.00000000000000001408013311711202
0.19333333333333333,0,-0.023045832736005162,-0.0000000000000000170106977392041,-0.0000000000000000021868192043659128,-0.00000000000000000182933254867918,-0.000000000000000027482223215083175
0.2,0,-0.0253722233117622,0.00000000000000003779921106423038,0.00000000000000002208775476218013,0.000000000000000015857338464954,-0.000000000000000013950728889266332
0.20666666666666667,0,-0.027884597234947676,0.00000000000000003235359011216516,0.0000000000000000020249521499703944,0.0000000000000000002321829391948711,-0.000000000000000002689153816163288
0.21333333333333335,0,-0.03059701888187053,-0.000000000000000025280524020011994,0.000000000000000030826174807473564,0.000000000000000011943640451783168,0.0000000000000000023603167944612995
0.22,0,-0.03351883538426143,0.0000000000000003246431405914259,0.000000000000000006161416654762363,0.000000000000000012334513577204038,-0.0000000000000001067987387967758
0.22666666666666666,0,-0.03666714448584832,0.00000000000000033953448945459527,-0.000000000000000009690885873627172,0.000000000000000006938893903907228,-0.00000000000000009720692437662365
0.23333333333333334,0,-0.04005714571602361,0.00000000000000023318615440397383,0.00000000000000004061078469589237,-0.000000000000000002432825641298703,-0.000000000000000021507762585491626
0.24,0,-0.04370701680934222,0.0000000000000002852922949874192,0.00000000000000006533584515805079,-0.000000000000000006416855129991503,-0.00000000000000006859129411184945
0.24666666666666667,0,-0.04763589264346154,0.00000000000000015679929618060312,-0.0000000000000000061399411337712844,0.00000000000000000873600209360676,-0.0000000000000001269970735203838
0.25333333333333335,0,-0.05185770769768165,0.00000000000000005886576074948889,-0.00000000000000006222037026771996,0.000000000000000007563880834064423,-0.00000000000000001808705912364781
0.26,0,-0.056405866832118234,0.0000000000000000015536893212546408,0.000000000000000050850083267493905,-0.000000000000000026201886294374272,-0.00000000000000004370494918511622
0.26666666666666666,0,-0.0613222417614426,0.00000000000000003806142385894184,-0.00000000000000005867312034556767,0.000000000000000010305848243312924,-0.00000000000000009238192856869915
0.2733333333333333,0,-0.06664301995733354,0.000000000000000009035625025785564,-0.00000000000000001505937504297594,0.000000000000000035609613406252994,-0.00000000000000012430929665274936
0.28,0,-0.07237159034968328,0.00000000000000002235470845738808,0.000000000000000008941883382955231,0.0000000000000000058658298916224455,0.0000000000000000022892665700911273
0.2866666666666667,0,-0.07853509808026822,0.00000000000000000360798612657784,-0.000000000000000020662749295472545,-0.00000000000000000006157296649965715,-0.000000000000000030747832077210185
0.29333333333333333,0,-0.0851600379509641,-0.00000000000000010401244419242048,-0.000000000000000017382716942862045,-0.00000000000000000042037505033396298,-0.00000000000000009350036236067458
0.3,0,-0.09227936763197894,-0.00000000000000016418798054424242,0.000000000000000040403115937772336,-0.00000000000000002271956385113375,0.000000000000000004392132566206891
0.30666666666666664,0,-0.09993573633644877,0.00000000000000021681493866699484,-0.000000000000000027438626145444884,0.0000000000000000003169494701840292,0.000000000000000052817080734693577
0.31333333333333335,0,-0.10832337132840363,-0.00000000000000015878672277896095,-0.000000000000000004674889088114232,0.00000000000000002308068652751468,-0.00000000000000014067468425261698
0.32,0,-0.11737450616911517,-0.00000000000000009290560860200335,0,0.000000000000000027755575615628914,-0.00000000000000002845590836256787
0.32666666666666666,0,-0.12712268832522852,-0.000000000000000026323782465671188,-0.00000000000000004978397863142693,-0.000000000000000022028403015798017,0.0000000000000000617341485601862
0.3333333333333333,0,-0.137609616792044,0.000000000000000049913899845472534,-0.00000000000000010424102370185522,-0.00000000000000005614161180424499,0.000000000000000038873184616100314
0.34,0,-0.14887463647057517,0.0000000000000002905832398601464,-0.00000000000000007884134481278252,0.000000000000000027755575615628914,-0.000000000000000042235005128945154
0.3466666666666667,0,-0.16130123663685478,-0.0000000000000007444992642334596,0.00000000000000002897974936363478,0.000000000000000027755575615628914,0.0000000000000002812282774003067
0.35333333333333333,0,-0.17477131847312327,-0.00000000000000042303632349412186,-0.00000000000000004051624854682868,0.000000000000000011751008985947828,0.00000000000000008874485029859741
0.36,0,-0.18930984558229633,-0.00000000000000014006468310662994,-0.00000000000000005499642921986368,0.000000000000000009337645540441996,-0.000000000000000040989960909200684
0.36666666666666664,0,-0.2049658861125976,-0.00000000000000037223753826655686,0.000000000000000026113753919339935,0.000000000000000030205358724955403,0.00000000000000008979516532672173
0.37333333333333335,0,-0.22220729683736803,-0.0000000000000000029863192339261774,-0.0000000000000002200537254357472,0.00000000000000005071931533787933,0.00000000000000002825329548794994
0.38,0,-0.24112495767609762,0.0000000000000005311731549089565,-0.00000000000000015399536220813195,0.00000000000000008640124971829712,-0.0000000000000001328501800056222
0.38666666666666666,0,-0.26155255007109307,0.0000000000000004735546052855794,-0.00000000000000007854580758762148,0.00000000000000009566586489160656,0.000000000000000018937476950249076
0.3933333333333333,0,-0.28354847108808634,-0.0000000000000005919611539419849,-0.00000000000000013774112754470839,0.00000000000000005620231825354861,0.000000000000000709549543116263
0.4,0,-0.308554265665788,-0.0000000000000027706574927724252,-0.000000000000000025091834434534612,0.00000000000000001761580335005451,0.0000000000000015363949454522232
0.4066666666666667,0,-0.33563818374989346,-0.0000000000000029283353847294166,0.00000000000000007378461544019109,0,0.0000000000000015469023988818977
0.41333333333333333,0,-0.36474431046728284,-0.0000000000000013709578099655119,0.0000000000000001469728380151593,-0.000000000000000005051402551821964,0.0000000000000008786799014960671
0.42,0,-0.39816786430906714,0.00000000000000017850310352568925,0.00000000000000006470057712182121,-0.00000000000000007818230112367806,0.0000000000000003393395245286284
0.4266666666666667,0,-0.4348044105859527,0.0000000000000007500980073345834,-0.0000000000000003326755701597368,-0.00000000000000020843612564504693,0.0000000000000001507221174050934
0.43333333333333335,0,-0.4740597785599611,0.0000000000000005246612421427236,-0.0000000000000009868842220890553,-0.00000000000000038524927481513304,0.00000000000000024796934944864074
0.44,0,-0.5208780476829327,0.0000000000000004161666878374326,-0.0000000000000004487588479970226,-0.00000000000000022177749068982956,0.0000000000000006125914157861813
0.44666666666666666,0,-0.5715065636695531,0.0000000000000006705479181525927,-0.00000000000000010015037326204663,-0.00000000000000007725500963219588,0.0000000000000007043450735133434
0.4533333333333333,0,-0.6289867302928953,0.0000000000000015990997724788241,-0.00000000000000014859655696602392,0.000000000000000019637357775758722,0.0000000000000002764037841282106
0.46,0,-0.6963468882039687,0.0000000000000007138849931426778,-0.00000000000000018544122753917881,-0.000000000000000029573831073066134,0.0000000000000005599304100027724
0.4666666666666667,0,-0.7695156506732921,-0.0000000000000012376721370189272,-0.00000000000000021546518338781888,-0.0000000000000001646816323919465,0.0000000000000012617403779647341
0.47333333333333333,0,-0.8643142038607032,-0.0000000000000009794384448897635,-0.0000000000000002220446049250313,-0.00000000000000011115010906116344,0.0000000000000009270931999386709
0.48,0,-0.9651828930126671,-0.00000000000000010105401162059049,-0.0000000000000002220446049250313,-0.000000000000000004679268664900045,0.00000000000000030157701261062335
0.4866666666666667,0,-1.1181894198243716,0.0000000000000003213889705025526,-0.0000000000000002220446049250313,0.00000000000000002130326241526312,0.0000000000000002916870720727579
0.49333333333333335,0,-1.2940373040073403,0.0000000000000005440860081550815,-0.0000000000000002220446049250313,0.000000000000000012024219179741079,0.000000000000000551500282667375
0.5,0,-1.469885188190309,0.0000000000000007667830458076105,-0.0000000000000002220446049250313,0.0000000000000000027451759442190376,0.0000000000000008113134932619922
0.5066666666666667,0,-1.577068501907156,0.00000000000000035681189816224146,0.00000000000000015036394574971942,-0.00000000000000018620427533737537,0.0000000000000009088677836265002
0.5133333333333333,0,-1.6554026947802658,-0.0000000000000003189720377630772,0.0000000000000006792383303869253,-0.0000000000000004506414676559783,0.0000000000000009382496938841228
0.52,0,-1.712209286754382,0.0000000000000008330621630033141,0.00000000000000008536579027536384,-0.0000000000000005528150016168778,0.0000000000000006776163682535963
0.5266666666666666,0,-1.7624563487623797,0.0000000000000021263426384585903,-0.0000000000000005877143057819916,-0.0000000000000005674919335976298,0.00000000000000037681513226983944
0.5333333333333333,0,-1.7998415497831408,0.0000000000000013067157616661847,0.00000000000000009530809154501299,-0.00000000000000019182961506777728,0.00000000000000027436177267078874
0.54,0,-1.8316098268096743,0.0000000000000005118527161053686,0.000000000000000170397789053876,0,0.0000000000000002733617463243163
0.5466666666666666,0,-1.8575168378732665,-0.000000000000000257169246104674,-0.0000000000000003888909107352459,0,0.00000000000000037822837753477667
0.5533333333333333,0,-1.8740325835406662,0.0000000000000004322858922595199,-0.000000000000000188971609967707,-0.00000000000000006377939997058891,0.0000000000000004523574585893937
0.56,0,-1.8860257811324914,0.0000000000000013525925962822235,-0.00000000000000009423783309855535,-0.00000000000000004034392763859914,0.0000000000000006586267044351326
0.5666666666666667,0,-1.891000557943308,0.0000000000000024158050191236586,-0.00000000000000037776114585627133,0.00000000000000017229855692968785,0.0000000000000011370722947137783
0.5733333333333334,0,-1.8870788776396705,0.0000000000000005148739542013088,-0.0000000000000002291230793601559,0.00000000000000019517383861379298,0.0000000000000007518917259453919
0.58,0,-1.8779628272603357,-0.000000000000001523548321453396,0.00000000000000010112340717874184,0.00000000000000018549409253978757,0.00000000000000025048556319405246
0.5866666666666667,0,-1.8578222065687733,-0.00000000000000014578656826229224,0.00000000000000065222810845518325,0.00000000000000028882622402912033,0.0000000000000004054837604280516
0.5933333333333334,0,-1.827955292241494,0.00000000000000006343210359863277,0.0000000000000006597841559492674,0.00000000000000018080406488697502,0.0000000000000005194269237471203
0.6,0,-1.7908064802691344,-0.0000000000000006022159960787281,0.0000000000000002603952961428508,-0.0000000000000000854551749839693,0.0000000000000006026329362067904
0.6066666666666667,0,-1.7323956961050184,-0.000000000000001343594452438852,0.0000000000000002220446049250313,-0.0000000000000002803874618784552,-0.0000000000000001797480803972151
0.6133333333333333,0,-1.6666724103718362,-0.000000000000001943217516758284,0.00000000000000016686067735803348,-0.00000000000000036476231397250326,-0.0000000000000008091787474868258
0.62,0,-1.5659720530683627,-0.0000000000000015061225099776562,-0.0000000000000002702343294225943,0.00000000000000026356175827464925,0.0000000000000002562403315409543
0.6266666666666667,0,-1.4584611874927886,-0.0000000000000010648206851884396,-0.0000000000000006585667582023077,0.0000000000000008175331553232951,0.0000000000000012193535629444757
0.6333333333333333,0,-1.285499597507338,-0.0000000000000005830902645996219,-0.0000000000000005782783547708382,0.0000000000000006569563484603559,0.0000000000000011992814620866083
0.64,0,-1.1125380075218845,-0.0000000000000001013598440107962,-0.0000000000000004979899513393671,0.0000000000000004963795415974139,0.0000000000000011792093612287406
0.6466666666666666,0,-0.9745451916444811,-0.000000000000003802281881292673,-0.00000000000000026523025490705357,0.00000000000000034386331988305253,-0.000000000000000052742454692834817
0.6533333333333333,0,-0.9079813207614014,-0.000000000000016046896397484653,0.00000000000000027897483470147885,0.00000000000000020781204748091942,-0.000000000000003760139627650962
0.66,0,-0.8558149650890983,-0.000000000000011659403247229176,0.00000000000000012425105493827539,0.00000000000000012655368432980008,-0.0000000000000019131517856286654
0.6666666666666666,0,-0.8124133297433064,-0.0000000000000030481303380241133,-0.00000000000000042398269742341393,0.00000000000000016909041615869936,0.0000000000000012489790784975038
0.6733333333333333,0,-0.7766644037997118,-0.000000000000003705424065673064,-0.0000000000000012455998569846028,0.0000000000000005182777089722046,0.0000000000000010230343596181767
0.68,0,-0.7468096429956278,-0.000000000000001371856392047873,-0.0000000000000005571379870735236,0.00000000000000006096636523370482,-0.00000000000000005691341571181419
0.6866666666666666,0,-0.7204768473829168,-0.0000000000000003885648383957022,0.00000000000000022193884314021074,-0.0000000000000004717687691828517,0.00000000000000013862254045668934
0.6933333333333334,0,-0.6972747486548855,-0.0000000000000018968532365118352,0.00000000000000015766640544347345,-0.0000000000000003869839101301185,0.0000000000000015491951314595367
0.7,0,-0.6767896355766972,-0.00000000000000448617411908177,-0.0000000000000008482977007732334,0.00000000000000034687995746576367,0.0000000000000028269668915292645
0.7066666666666667,0,-0.6586720760335883,-0.0000000000000026394293186432335,-0.0000000000000006410278743179519,-0.00000000000000008772978698327293,0.0000000000000016612567851174007
0.7133333333333334,0,-0.642590351568325,-0.000000000000002238905802613332,-0.00000000000000024050435828805037,0.00000000000000006246653152794014,0.000000000000003588776206011301
0.72,0,-0.6283131417808794,-0.0000000000000033997061561687938,0.0000000000000005641287996872893,0.00000000000000000796914180373474,0.000000000000004230391944188869
0.7266666666666667,0,-0.6154595334739902,-0.0000000000000031824524860466486,0.00000000000000011074202564431568,0.0000000000000005553917891307782,0.0000000000000027285041512186096
0.7333333333333333,0,-0.6039164958126936,-0.000000000000003823303880890679,0.00000000000000017866985298506025,-0.0000000000000004952202296277976,0.000000000000002738574187095137
0.74,0,-0.5935947003530289,-0.000000000000002579605339500716,-0.00000000000000030940447600616156,-0.0000000000000001128447660736185,0.0000000000000016657179163020835
0.7466666666666667,0,-0.5842792385923495,-0.0000000000000042068413142368245,0.0000000000000006393991165062164,0.00000000000000002165214103262411,0.000000000000004116480819062963
0.7533333333333333,0,-0.575952456249863,-0.000000000000007496276889813768,0.00000000000000013262103666329575,-0.00000000000000024584506261109567,0.000000000000004061479551895417
0.76,0,-0.5684627007188382,-0.0000000000000005199510786205741,0.00000000000000040398133506381364,-0.00000000000000005156962626996423,-0.0000000000000007044936158145508
0.7666666666666667,0,-0.561891132357402,0.0000000000000006619114547827993,0.0000000000000008839560597078306,-0.00000000000000039889323018312057,0.00000000000000012637469560077878
0.7733333333333333,0,-0.5560745490235893,0.000000000000004329665272718306,0,0.0000000000000004848376353127219,0.0000000000000006437173608020488
0.78,0,-0.5510846778721343,0.0000000000000009152593496722403,0.00000000000000009748183747645811,0.00000000000000020512050969607753,-0.0000000000000005630668326926107
0.7866666666666666,0,-0.5467019972131084,0.000000000000001119687238063346,0.0000000000000004440892098500626,0.000000000000000051482246764670496,-0.0000000000000002502158933174202
0.7933333333333333,0,-0.5430052227348313,0.0000000000000011153988523428813,-0.000000000000000151732485056666,0.00000000000000010362181814396191,0.000000000000000686074602525303
0.8,0,-0.5398650130499436,0.000000000000002042382542363455,0.0000000000000009513141475738249,0.0000000000000004619129806499833,0.0000000000000016612330841356997
0.8066666666666666,0,-0.5373590193813043,0.0000000000000010064855106187785,-0.000000000000001370278981935092,0.0000000000000000034643511545711675,0.00000000000000036382134328447367
0.8133333333333334,0,-0.5355674236193038,-0.0000000000000006501525312981953,-0.0000000000000006027731354513493,0.000000000000000245393640591509,0.0000000000000007261220627784841
0.82,0,-0.5343058930011332,0.0000000000000018065800073886813,-0.0000000000000008456637732863955,0.00000000000000037056986161632196,0.0000000000000011297676564308018
0.8266666666666667,0,-0.5336120333334508,0.0000000000000021108161669691784,0.00000000000000009837706437081812,-0.0000000000000000871313374892059,0.0000000000000009965615702077344
0.8333333333333334,0,-0.5335783320963667,0.0000000000000024798744959889367,-0.0000000000000006910563759841555,0.0000000000000002658733055895415,0.0000000000000030632040646124052
0.84,0,-0.5341649148420511,0.000000000000003614980643932549,-0.00000000000000043586875592433647,-0.000000000000000258611107922882,0.0000000000000014313963344083344
0.8466666666666667,0,-0.535379190000559,0.000000000000003489339577919676,0.0000000000000007609597142541875,-0.00000000000000043217715945463997,0.0000000000000005809307569960834
0.8533333333333334,0,-0.5372045906843342,0.0000000000000014428341293793742,-0.000000000000000846602031605848,0.0000000000000007033413455567732,-0.000000000000001048914534999592
0.86,0,-0.5397547787617478,0.0000000000000052183362400711,-0.00000000000000033300930252097403,0.00000000000000011038864893021355,0.0000000000000007076735702903563
