# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.00000007407407407407407,-3.1190561986352807,-0.000000011989791829056125,0,0,0,0
0.006666666666666667,-3.071679280516393,-0.001108332500499025,0.0000000000000000015199922813381665,-0.000000000000000001533190431774817,-0.0000000000000000002574281034798578,-0.000000000000000001098600200706862
0.013333333333333334,-3.025065712808969,-0.002254238576865904,0.000000000000000002558558867392011,-0.000000000000000003037516013978029,-0.0000000000000000020617300698825706,-0.0000000000000000007876022545743043
0.02,-2.9792128334363284,-0.00341223110595476,-0.000000000000000003726320362752454,-0.000000000000000007027956138255425,-0.0000000000000000007688162394057019,0.000000000000000003633270341340922
0.02666666666666667,-2.934461148771097,-0.004540641835834018,-0.0000000000000000005503929896864463,-0.000000000000000021588316193610852,0.000000000000000002680332984189772,0.0000000000000000033675627310816496
0.03333333333333333,-2.904683107262232,-0.005059734453253175,-0.0000000000000000040368553894551486,-0.000000000000000017575058818434358,0.0000000000000000035414928930886285,-0.000000000000000002239491989283593
0.04,-2.881868745641169,-0.005285731636257081,-0.00000000000000000495003122141468,-0.000000000000000020282618099534436,-0.0000000000000000007875844698395821,-0.000000000000000006613401195388784
0.04666666666666667,-2.8592259008253382,-0.005489444496417643,-0.000000000000000009005996069861878,-0.000000000000000018342253117151516,0.00000000000000001932775885100293,-0.000000000000000003624507336264983
0.05333333333333334,-2.8367628188875935,-0.00567138394819128,-0.000000000000000009837457697562473,-0.0000000000000000007309289018139246,0.000000000000000007094441100132831,-0.000000000000000006032357071326722
0.06,-2.8144796624394277,-0.00583235753862483,0.00000000000000000735284742191938,-0.00000000000000001762623017139724,0.00000000000000000463983378313051,0.0000000000000000022417445018563946
0.06666666666666667,-2.7923771417327394,-0.00596882441133223,-0.000020512078306970157,0.00001532213115595158,0.00019149400355769386,-0.000191993141002765
0.07333333333333333,-2.7704683213292514,-0.006086582534176258,0.000016250589890302548,0.000004725092273401943,0.00008200245076867128,-0.00005517192944984916
