# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.0000012604166666666667,0,0.000000024745912918078852,0.000000000000000001857508821935683,-0.0000000000000000018353186680281825,-0.0000000000000000011513319116996688,0.0000000000000000011683616476569691
0.006666666666666667,0,0.0001391945354074179,-0.00000000000000000016879504082664484,0.000000000000000004283484672726194,0.0000000000000000030050432009731305,0.0000000000000000002082566033780314
0.013333333333333334,0,0.00025176057829614807,0.0000000000000000012056668109735187,-0.000000000000000004859454584340159,-0.000000000000000003071225841475138,0.0000000000000000016445801651648682
0.02,0,0.000274610326798418,-0.000000000000000005251865977732808,0.000000000000000003847319082894337,0.0000000000000000011169596859988877,0.0000000000000000001240662309823257
0.02666666666666667,0,0.00030607654278111716,-0.0000000000000000004804748946232913,0.00000000000000001624130296971787,-0.000000000000000005600973506070058,0.000000000000000004436798147644129
0.03333333333333333,0,0.0003474994823852408,0.0000000000000000049149130246486975,0.000000000000000016118506503605896,-0.00000000000000000194750177487086,0.000000000000000003741224397252843
0.04,0,0.0004006786330648246,-0.00000000000000000632040534943539,0.000000000000000034582759739906725,0.000000000000000009931568256303776,0.000000000000000005107297662097308
0.04666666666666667,0,0.00046529955302322435,-0.000000000000000008334026403431199,-0.000000000000000007620317765460962,0.0000000000000000011990109534443338,-0.00000000000000000043264540413644976
0.05333333333333334,0,0.0005417728360767179,0.0000000000000000005847425782264169,0.000000000000000005806420052890714,0.0000000000000000016376700434478241,-0.000000000000000001986322966208178
0.06,0,0.0006307237939727236,0.00000000000000001397748300012137,0.000000000000000006906856349696617,-0.000000000000000004133595780946729,0.000000000000000006735920989618321
0.06666666666666667,0,0.0007327848635052216,0.000000000000000021705822756749588,0.000000000000000005961188054205763,0.000000000000000006774577842544364,0.000000000000000004761523799880981
0.07333333333333333,0,0.0008486511410277021,-0.000000000000000002848291603181602,-0.000000000000000030344320696988194,-0.000000000000000010201624784125266,-0.000000000000000001970805502431673
