# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y,stable
0.00000384375,0,-0.0000000000000006571732678498682,0.00000000000000000000000002412684240002217,0.0000000000000000000000000000007087422195345028,-0.0000000000000000000000000000002157041537713704,-0.00000000000000000000000001545777257863648,FmTmd
0.006666666666666667,0,-0.000003952302712269842,0.0000000000000000000032690095487605033,-0.000000000000000000005356274028538205,-0.0000000000000000000009493139118492431,-0.000000000000000000011175798386461903,FmTmd
0.013333333333333334,0,-0.000029778518643997665,-0.00000000000000000015740932765515634,-0.000000000000000000042212846828571493,-0.0000000000000000000055682181086398885,0.00000000000000000005938951039282385,FmTmd
0.02,0,-0.00010037940412364939,-0.00000000000000000018820363667118342,0.00000000000000000008080458176515288,0.000000000000000000016749191005863525,0.000000000000000000048521595799878233,FmTmd
0.02666666666666667,0,-0.0002411329764629299,0.0000000000000000001903198857849225,0.00000000000000000010842021724855044,0.00000000000000000009515994289246125,-0.00000000000000000006390358191025094,FmTmd
0.03333333333333333,0,-0.0004824617626391022,-0.0000000000000000007177169162374365,-0.0000000000000000001874955264267588,0.0000000000000000001163731100091081,0.00000000000000000031988782656382426,FmTmd
0.04,0,-0.0008558850411318133,-0.0000000000000000010099920364938734,0.0000000000000000012027593825910466,0.00000000000000000013249330564847813,-0.00000000000000000038693652583935657,FmTmd
0.04666666666666667,0,-0.0013941647979096236,0.000000000000000005701850263715153,-0.0000000000000000013776733554444187,-0.0000000000000000006186268274003017,-0.0000000000000000026788209697312878,FmTmd
0.05333333333333334,0,-0.002135098656628455,0.00000000000000000010536888765290503,0.0000000000000000010746665077378173,-0.0000000000000000002168404344971009,-0.0000000000000000005199784271517328,FmTmd
0.06,0,-0.0031203216737804656,0.000000000000000001996901153558185,-0.00000000000000000313663009302725,-0.0000000000000000007362728991977145,-0.000000000000000004132533288831522,FmTmd
0.06666666666666667,0,-0.0043659119400486284,0.000000000000000004139549628809909,-0.00000000000000000034757790909142347,0.0000000000000000004336808689942018,-0.000000000000000001908512430522519,FmTmd
0.07333333333333333,0,-0.005401498556596681,0.000000000000000006946342469114595,-0.000000000000000004913808421066393,-0.0000000000000000004318187276923604,0.0000000000000000030208689525446813,FmTmd
0.08,0,-0.006352931485509874,0.000000000000000015171757082748725,-0.000000000000000003958222096078133,-0.0000000000000000014903359039145476,0.0000000000000000021443938734300185,FmTmd
0.08666666666666667,0,-0.007419453947118368,0.00000000000000001709397672987075,0.0000000000000000005065160597946392,0.0000000000000000022412395357714463,-0.000000000000000001222970385900904,FmTmd
0.09333333333333334,0,-0.008608218971267947,-0.0000000000000000009052530002241759,-0.0000000000000000038285168510644226,0.0000000000000000041648519928337676,-0.000000000000000004516343639497422,FmTmd
0.1,0,-0.009929366826820553,0.000000000000000012105435843667128,0.000000000000000007778034275767741,0.000000000000000006500509473891711,-0.000000000000000009531571995829808,FmTmd
0.10666666666666667,0,-0.011389433712345036,-0.000000000000000014021334040047303,0.000000000000000010408340855860843,-0.0000000000000000034329519594362704,-0.00000000000000001559426378753259,FmTmd
0.11333333333333333,0,-0.013001329462594875,0.000000000000000009538443442102911,-0.00000000000000000164235458744349,0.000000000000000002327514224134786,0.0000000000000000023493386083833508,FmTmd
0.12,0,-0.014771953164210842,-0.0000000000000000620007271770622,0.000000000000000011706256045021716,-0.0000000000000000026008342468365182,0.00000000000000003252043582248602,FmTmd
0.12666666666666668,0,-0.01671448622540064,-0.00000000000000003799111725865476,-0.000000000000000013409639895780346,0.000000000000000004110394076822719,0.00000000000000002809136786385898,FmTmd
0.13333333333333333,0,-0.018840317340686974,-0.00000000000000007651553817112033,0.000000000000000012691242569584337,0.000000000000000006706094294398042,0.00000000000000004866610994142101,FmTmd
0.14,0,-0.02116015929310445,-0.0000000000000001186452937557689,0.000000000000000008502593032547532,-0.0000000000000000019057478233133105,0.00000000000000005204170427930421,FmTmd
0.14666666666666667,0,-0.023688946543171323,0.00000000000000003262731396820116,0.00000000000000001266716314894473,-0.000000000000000003469446951953614,-0.0000000000000000009447862372926687,FmTmd
0.15333333333333332,0,-0.02644326279965854,0.000000000000000016334231370973312,0.000000000000000024896734633624536,-0.000000000000000008978920364858654,-0.00000000000000000525622256570635,FmTmd
0.16,0,-0.029435683554412517,-0.00000000000000002534212801697212,-0.000000000000000035106042498390874,-0.000000000000000013027574943945,0.0000000000000000017690212242147012,FmTmd
0.16666666666666666,0,-0.03268525428697132,-0.000000000000000015025963174490037,0.00000000000000001332862097640354,0.000000000000000010707845123493175,0.000000000000000010845136831345903,FmTmd
