# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.00000016666666666666665,-3.251180758036023,-0.000000042547101900357476,0,0,0,0
0.006688963210702341,-3.203738620974365,-0.0017169183095963904,-0.0000000000000000022386745378146634,-0.00000000000000000005705131783568034,0.0000000000000000034397128934887907,0.000000000000000002929752094707149
0.013377926421404682,-3.1571345316806205,-0.0034240605631419285,-0.0000000000000000007189482742697559,-0.000000000000000008119747228120285,0.0000000000000000068395788615990346,0.0000000000000000013735023231540929
0.020066889632107024,-3.1114137048788435,-0.0050848966686874155,-0.00000000000000000018260647815802657,-0.00000000000000000241728569289448,0.0000000000000000013339616150952305,0.0000000000000000018673989794252194
0.026755852842809364,-3.066518636760902,-0.006668209988412322,0.0000000000000000043204440593698896,-0.0000000000000000012960418970102108,0.00000000000000001353429190462673,0.0000000000000000006864453987954735
0.033444816053511704,-3.022449407168267,-0.008148824874035857,0.000000000000000007937677414404537,-0.000000000000000026825526002944703,0.000000000000000016732146379123093,-0.0000000000000000013310756473534072
0.04013377926421405,-2.979216077412041,-0.009507012256059901,-0.000000000000000004161843263624925,-0.000000000000000013389877848957926,0.0000000000000000029302756483701047,0.000000000000000021893798722332818
0.046822742474916385,-2.9368273026303235,-0.01073164153164222,-0.0001461881830192583,0.00008617622790823712,0.0004260290820085897,-0.0004817651501781417
0.05351170568561873,-2.895290052745438,-0.011817783520244972,0.000036210617424548344,0.000013263798518156574,0.0001650995132017473,-0.00009354508592124915
0.06020066889632107,-2.854577970215241,-0.012776372942545135,0.00010848978409588636,0.000013104401624965132,0.00023170875315680484,-0.00008456091522546713
0.06688963210702341,-2.814748252141554,-0.013648243306739945,0.00020661721241338612,0.000017527250585542205,0.00031450489398721543,-0.0000814545887759304
0.07357859531772576,-2.78222320322614,-0.014014897336896271,0.00031785477614857706,0.000023807915011449406,0.0003770745046587978,-0.00007474320613358129
0.0802675585284281,-2.7610424348442697,-0.01361388393962829,0.00041114909733501985,0.00002949761125453442,0.00039998193372539636,-0.00006667191951691903
0.08695652173913043,-2.7400656239838472,-0.01324517126032931,0.0005227233214448231,0.0000366442458417194,0.0003906524741435612,-0.00005596989564470595
0.09364548494983277,-2.7193433603814894,-0.01297417067265357,0.00065435856532508,0.000045530787750808994,0.0003251003873247357,-0.000044385888367889684
0.10033444816053512,-2.6988500087600897,-0.01282278792020198,0.0008077719091956023,0.000056574229125236624,0.00016806551822171645,-0.00003604233440725361
0.10702341137123746,-2.6785909734449125,-0.01288021577657773,0.0009837254959229468,0.00007031958014015306,-0.00013031487450150742,-0.000038873969349671995
0.11371237458193979,-2.658576217119354,-0.013296419414871637,0.0011819955868750858,0.00008754236580734288,-0.0006456338269443911,-0.00006759895489244676
0.12040133779264214,-2.6388475127234923,-0.014237219528683776,0.0013995506934573565,0.00010925776648645853,-0.0014894634888498403,-0.00014885914436842747
0.12709030100334448,-2.619406184748138,-0.015926958379126915,0.0016288276621619587,0.0001363856223626,-0.0027776147039208325,-0.0003185107433777724
0.13377926421404682,-2.6002342202128492,-0.0187105949557461,0.0018597954022410964,0.0001700174254387837,-0.004656682795844558,-0.0006278177751448573
0.14046822742474915,-2.5814082647407286,-0.02317298920014952,0.00207765129581693,0.00021095878149112897,-0.007268930133264817,-0.0011394570896348553
0.14715719063545152,-2.5629452218915008,-0.0300738605478168,0.002265971062080071,0.0002595688842187291,-0.010735668074114208,-0.0019222561324529043
0.15384615384615385,-2.544912069136251,-0.040789864746227165,0.0024081105961028075,0.00031526043846664525,-0.01511020703552041,-0.0030357704404737995
0.1605351170568562,-2.5274455471693855,-0.05740178893176431,0.0024910945621581574,0.00037618108346911477,-0.020332616550535667,-0.004507616548511149
0.16722408026755853,-2.5107524338607408,-0.08285045203708408,0.002504528972815331,0.0004395773195504648,-0.02627074073023884,-0.006344631582460087
0.17391304347826086,-2.4959920187873452,-0.13188961881620867,0.0024349921808155864,0.0004965581975755281,-0.032357614532314234,-0.008453599445828
0.1806020066889632,-2.4798904695368607,-0.17251051523491975,0.0022878296990121007,0.0005667951266113328,-0.03934200978373164,-0.011238417745970569
0.18729096989966554,-2.461775337114729,-0.19998174146962513,0.0020437943952596434,0.0006450002367617279,-0.047487475256797626,-0.014758946799262627
