# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y
0.0000012604166666666667,0,-0.000000001645818325974465,-0.0000000000000000001519230964599604,-0.000000000000000000043389894740788314,0.000000000000000000026175193443702903,0.00000000000000000009250592465375509
0.006666666666666667,0,-0.000004454951522132973,0.00000000000000000023681528760501556,0.00000000000000000009691989785234443,0.00000000000000000011558429157845944,0.00000000000000000021158973628190233
0.013333333333333334,0,0.0000022094523989981945,0.0000000000000000006215558842261781,0.00000000000000000012040097985283986,0.0000000000000000005152903499836941,0.0000000000000000005456771441725522
0.02,0,0.000013665810884754534,-0.0000000000000000004383614152387129,-0.0000000000000000007068027293033825,0.0000000000000000009055743159008328,-0.0000000000000000011462389074039984
0.02666666666666667,0,0.000030214998988649045,0.00000000000000000045581236343231725,-0.0000000000000000009813722048717556,-0.0000000000000000007399112193867323,0.000000000000000000427511343307659
0.03333333333333333,0,0.0000524211377261264,-0.000000000000000001732932618203565,0.00000000000000000006710373905616026,0.000000000000000003679925054156946,-0.0000000000000000015777501275737395
0.04,0,0.00008110203213237585,0.00000000000000000019826698858718092,-0.000000000000000004529410342643948,-0.00000000000000000182570094240489,-0.0000000000000000004977904898701671
0.04666666666666667,0,0.00011611769656545104,0.0000000000000000019701079702700777,-0.000000000000000003114149367988943,-0.000000000000000004128190562825789,0.0000000000000000013213474246781045
0.05333333333333334,0,0.00015790869384740152,0.000000000000000003604126228349288,-0.0000000000000000004734306059325139,0.0000000000000000026906709932666995,0.0000000000000000014363633187693451
0.06,0,0.00020691622711594895,0.00000000000000002145090349860008,-0.000000000000000008111941706189537,-0.000000000000000001226552533557382,0.000000000000000010751530214576772
0.06666666666666667,0,0.0002637350513747125,0.00000000000000000728571869807053,0.0000000000000000019583513177663764,-0.000000000000000003541226539079183,0.000000000000000002541177817837155
0.07333333333333333,0,0.0003288606811439695,-0.000000000000000018410370592196755,0.0000000000000000054884474726564416,-0.000000000000000007007862611594826,-0.000000000000000013614984449557022
0.08,0,0.00040378276149444323,-0.000000000000000009653324671314854,-0.000000000000000003343147247874023,0.000000000000000004206583649668561,-0.0000000000000000007948802938640436
0.08666666666666667,0,0.0004882683464965503,0.000000000000000032606152471778714,0.000000000000000020768773635851644,0.000000000000000013217266650193166,0.00000000000000001438592299884037
0.09333333333333334,0,0.0005830655144488926,0.00000000000000006025711875263617,0.00000000000000003799983884487461,0.000000000000000028450175922548274,0.00000000000000004019470666884812
0.1,0,0.0006887747162897575,0.0000000000000000055958348460846575,0.00000000000000005702559977849418,-0.000000000000000016091170204332063,-0.000000000000000030616974378985826
0.10666666666666667,0,0.0008062319546289218,-0.00000000000000015495544643126122,0.00000000000000014482168874890023,0.00000000000000003852894135647299,-0.00000000000000013535492710845448
0.11333333333333333,0,0.0009363002719446985,-0.00000000000000010953576948161297,0.00000000000000005271288020808442,0.000000000000000008601918868828516,-0.000000000000000050206992803353804
0.12,0,0.0010797168304468874,-0.000000000000000055380723681662944,-0.00000000000000006742293898533506,-0.000000000000000037221750858974644,0.000000000000000004403940484685311
0.12666666666666668,0,0.001237500167225679,-0.00000000000000013601926672586084,-0.000000000000000039261477930554065,-0.00000000000000001836930659217164,-0.000000000000000017120433313569265
0.13333333333333333,0,0.0014105943493161097,-0.000000000000000024829758191462587,0.00000000000000009993585986387804,-0.00000000000000007193828581012204,-0.000000000000000024633027217239128
0.14,0,0.0016002466271809123,0.000000000000000054008956498169125,-0.000000000000000052427067822223333,-0.000000000000000039544878582383963,0.0000000000000000033078034556942875
0.14666666666666667,0,0.0018070894592647638,0.000000000000000010599271672890315,-0.00000000000000006503524895221071,-0.00000000000000004970448596513762,-0.00000000000000003460482708402402
0.15333333333333332,0,0.002033791177059948,0.00000000000000012116421010303237,0.00000000000000008766094001985501,0.00000000000000011033987000172446,0.00000000000000005660352811495878
0.16,0,0.002280928151003258,0.000000000000000048432633344457566,-0.0000000000000000050652598766122634,-0.000000000000000011895574501406424,0.00000000000000003453267074822885
0.16666666666666666,0,0.0025490042690242912,-0.000000000000000013033574937852317,-0.00000000000000008442375046438743,0.00000000000000005633291119057161,0.000000000000000024256114120879943
0.17333333333333334,0,0.002839667365895807,0.00000000000000004716666099610346,0.0000000000000000061366061145434095,0.000000000000000025367923290500563,-0.000000000000000053208853918010606
0.18,0,0.003154937907521506,0.00000000000000002870675031284483,-0.00000000000000011675557228028573,-0.0000000000000001525082405795012,-0.000000000000000008130872786665812
0.18666666666666668,0,0.003495060063138529,0.000000000000000051375720824390124,-0.0000000000000000704333610614831,-0.00000000000000011526132651835934,0.00000000000000007597317140456402
0.19333333333333333,0,0.0038636116898953543,0.000000000000000005650155624724237,0.00000000000000017474095906748038,-0.000000000000000026250961743840116,0.00000000000000008801349996961156
0.2,0,0.004260652460873462,0.00000000000000024482727895692756,-0.00000000000000005919774933442712,0.00000000000000010660391071605557,0.0000000000000001448714950324096
0.20666666666666667,0,0.0046868851609474255,-0.00000000000000021661021582555545,0.00000000000000008007082622301156,0.00000000000000008206761749046063,0.00000000000000007117378036602232
0.21333333333333335,0,0.005144129861696225,-0.0000000000000002275742105250255,0.00000000000000007473884585056226,-0.00000000000000001113951340226507,0.00000000000000002426348706037887
0.22,0,0.005631564672069805,-0.00000000000000010558900867215696,-0.0000000000000000851636638215707,0.000000000000000021879711880277803,-0.00000000000000010617095280326447
0.22666666666666666,0,0.0061497651961224704,-0.0000000000000003309783247569098,0.000000000000000024216445454853464,-0.0000000000000001455050008003107,-0.000000000000000010049038590649282
