# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y,stable
0.00000384375,0,-0.0000000000000006571732678498607,0.000000000000000000000000010698759626712778,0.0000000000000000000000000000003821045009664276,-0.000000000000000000000000000000040059342843254506,-0.000000000000000000000000007071577184506565,FmTmd
0.006666666666666667,0,-0.00000390642608790403,0.00000000000000000002203074743734576,-0.000000000000000000006303729719959106,0.0000000000000000000000976630951086395,-0.000000000000000000005774473505595538,FmTmd
0.013333333333333334,0,-0.000029823790391685426,-0.00000000000000000006291693515142118,0.000000000000000000006532531552377466,0.00000000000000000001560977943204482,0.000000000000000000021537804234315925,FmTmd
0.02,0,-0.00010094790646389336,-0.00000000000000000003184750270010423,-0.00000000000000000012543637603709405,0.000000000000000000010817167149255,0.00000000000000000004916566086247822,FmTmd
0.02666666666666667,0,-0.00024293604015474,-0.00000000000000000043192478121124603,-0.00000000000000000036022999897319763,0.00000000000000000015344896712020014,0.00000000000000000040745385857354203,FmTmd
0.03333333333333333,0,-0.0004841158066404095,-0.0000000000000000008802989771732277,-0.0000000000000000003115462067024129,0.00000000000000000007452270756966147,0.0000000000000000005194912772731504,FmTmd
0.04,0,-0.0008558020850001074,0.000000000000000003545810532651146,0.0000000000000000003792808452207455,-0.00000000000000000010525253662328474,-0.0000000000000000012747718785381785,FmTmd
0.04666666666666667,0,-0.001392574788374509,0.000000000000000003945607591300265,-0.00000000000000000036662165187405404,0.00000000000000000003688591923221479,-0.0000000000000000021086087597668326,FmTmd
0.05333333333333334,0,-0.0021325347712405547,0.000000000000000002202925461232386,-0.0000000000000000006509436398795131,-0.00000000000000000039704807079177285,-0.000000000000000002058505950363722,FmTmd
0.06,0,-0.003117810776668298,-0.0000000000000000062898295082806996,-0.00000000000000000009514086031712674,0,-0.0000000000000000018158565254301232,FmTmd
0.06666666666666667,0,-0.0043946785125240145,-0.0000000000000000032216827131323656,-0.000000000000000003667733103856227,0.0000000000000000007311100968481202,0.0000000000000000011214041887314984,FmTmd
0.07333333333333333,0,-0.00601367000427229,0.000000000000000007519041691403259,0.000000000000000002265095642887014,0.0000000000000000005303721669102068,-0.0000000000000000012651408631710586,FmTmd
0.08,0,-0.008030728628807653,0.00000000000000002060290296509167,-0.000000000000000008673617379884035,0.0000000000000000013324571958917749,-0.000000000000000004336808689942018,FmTmd
0.08666666666666667,0,-0.010506867450133475,-0.000000000000000003850508658284549,0.000000000000000003469446951953614,0.00000000000000000008529252783893297,0.0000000000000000011005388550733375,FmTmd
0.09333333333333334,0,-0.01350779974630613,-0.00000000000000000021609295393648764,0.0000000000000000027162904406016442,0.0000000000000000027162904406016442,0.0000000000000000052782543291319804,FmTmd
0.1,0,-0.017093261919003025,-0.000000000000000046147823326733864,-0.00000000000000000014912659992214675,0.00000000000000000005592247497080503,0.00000000000000002747596324077489,FmTmd
