# n,energy,bc_sum,bcd_x_sum,bcd_y_sum
0.011035185185185202,-3.0997999999999997,-0.0009555412309665869,-0.0000004453098131460324,0.0000009709393842661708
0.011329629629629644,-3.0976,-0.0009812141841791641,-0.00000021969618632558604,0.0000008633098455394794
0.011668518518518533,-3.0953999999999997,-0.0010104776509700637,0.00000007120723505398177,0.00000072090045491618
0.011968518518518531,-3.0932,-0.0010365857329951997,0.0000003279462316774785,0.0000005963396245022756
0.012290740740740755,-3.0909999999999997,-0.0010644370784243303,0.0000006266560374744214,0.0000004489618440716932
0.01260185185185186,-3.0888,-0.0010917069722113217,0.0000009043146807375733,0.0000003143538324306088
0.012885185185185196,-3.0866,-0.0011163330403675272,0.0000011788031291567539,0.00000017904032890055957
0.013224074074074086,-3.0844,-0.0011452265388147559,0.000001553948433460693,-0.000000011346789800745566
0.013562962962962976,-3.0822,-0.0011746951242944499,0.0000019066829523541867,-0.00000018651207581264564
0.013824074074074088,-3.0799999999999996,-0.0011973833105818777,0.000002186797613043598,-0.00000032596383662764255
0.0141851851851852,-3.0778,-0.001228262848667915,0.000002618098488332899,-0.0000005452690839294148
0.01447962962962964,-3.0755999999999997,-0.0012537162202802474,0.0000029621648338859914,-0.000000718288016246363
0.014796296296296302,-3.0734,-0.0012807227852544038,0.0000033648726978933395,-0.0000009242275100685559
0.015135185185185184,-3.0711999999999997,-0.001309902105697256,0.000003789934878270581,-0.0000011397438199139199
0.015429629629629625,-3.069,-0.0013348368002090998,0.000004192600162328365,-0.000001347203090160902
0.01578518518518518,-3.0667999999999997,-0.0013650208147411248,0.000004687100765409969,-0.0000016015649118465225
0.01602962962962963,-3.0646,-0.0013858210279355482,0.0000050294567551033175,-0.000001777157745216239
0.01640185185185196,-3.0624,-0.0014171344628950847,0.000005584862224972465,-0.000002065280211118254
0.016729629629629834,-3.0602,-0.0014454054149200817,0.0000060392437563182926,-0.0000022957910010761703
0.017046296296296535,-3.058,-0.0014720055031058497,0.000006530712136230399,-0.0000025505556122731047
0.017362962962963312,-3.0557999999999996,-0.0014984160441570903,0.000007043518298015893,-0.000002817629175829648
0.01766851851851892,-3.0536,-0.0015242159815316173,0.000007524109664543962,-0.0000030656829220021487
0.0179851851851857,-3.0513999999999997,-0.001550173204381437,0.000008081120273560955,-0.0000033589409122012537
0.01825740740740797,-3.0492,-0.001573129018668715,0.000008521771943858956,-0.0000035860806839429338
0.018624074074074765,-3.0469999999999997,-0.0016031358285352134,0.000009185657166341621,-0.000003935223998803071
0.01890185185185262,-3.0448,-0.001627155216845189,0.000009607861090751395,-0.000004147948656931427
0.019268518518519368,-3.0425999999999997,-0.0016568556239882572,0.000010306066183491153,-0.000004516480965904662
0.019512962962963915,-3.0404,-0.0016770671617931808,0.000010748135571413343,-0.000004746461523295765
0.019879629629630784,-3.0382,-0.0017063714072356488,0.00001148595114633761,-0.0000051374499236847966
0.020162962962964267,-3.0359999999999996,-0.0017307576622016237,0.000011942560293402791,-0.000005367099240901448
0.020546296296297794,-3.0338,-0.001761283418214175,0.000012733529976477261,-0.0000057859472929030735
0.020818518518520127,-3.0316,-0.0017836278764926108,0.000013253075804789498,-0.000006055725379853067
0.021162962962964656,-3.0294,-0.0018106610011664594,0.000014002103297683303,-0.0000064542988140386335
0.021462962962964714,-3.0271999999999997,-0.0018348334066993993,0.000014610949379500293,-0.000006772181325674008
0.021829629629631475,-3.025,-0.0018644926601580345,0.0000153557724728861,-0.000007160933864212403
0.022140740740742657,-3.0227999999999997,-0.0018891577073336136,0.000016022845894626182,-0.000007511300963870778
0.022451851851853832,-3.0206,-0.0019134480708912838,0.000016719817061134703,-0.000007879848224166754
0.02275740740740948,-3.0183999999999997,-0.0019377614970432573,0.000017372571859681064,-0.000008220496308969256
0.02311851851852067,-3.0162,-0.001966186181839971,0.000018171370442167934,-0.00000863987131565216
0.02335740740740961,-3.014,-0.0019841688412171993,0.000018752508462815633,-0.000008948800581899253
0.02375740740740971,-3.0118,-0.0020155924605471183,0.000019650176269717203,-0.000009419703376267682
0.024007407407409767,-3.0096,-0.002036228068724634,0.0000201322300400855,-0.000009662259978602062
0.024424074074076534,-3.0073999999999996,-0.0020669188967728652,0.000021208749290616997,-0.00001023815579763754
0.02465740740740993,-3.0052,-0.0020845927544513856,0.000021770043798476764,-0.000010532884442107686
0.025057407407410033,-3.0029999999999997,-0.0021141964093490838,0.000022793002297414412,-0.00001107667814499179
0.025346296296299003,-3.0008,-0.0021369177143234124,0.00002342796842508418,-0.000011402669947702353
0.025696296296299118,-2.9985999999999997,-0.002161256179022609,0.000024435297413745418,-0.000011946653231978497
0.0259907407407437,-2.9964,-0.002184420976253205,0.00002507909748492652,-0.00001227470973880895
0.026340740740743867,-2.9941999999999998,-0.0022091355514877154,0.000026053230813285056,-0.000012795056142561097
0.026618518518521792,-2.992,-0.00222981000950866,0.00002674621154769269,-0.00001315713204930126
0.02697407407407755,-2.9898,-0.002255543406073695,0.00002767898148366684,-0.000013647350138305722
0.027307407407411045,-2.9876,-0.0022808661853238633,0.000028462893243366636,-0.000014049786393919215
0.027607407407411157,-2.9854,-0.002300957113830444,0.00002936602241695557,-0.000014534928499252614
0.027951851851855752,-2.9832,-0.0023256262330125393,0.00003027473236465927,-0.000015009797952089085
0.028262962962967042,-2.981,-0.002349121547239398,0.000030995835750422465,-0.000015375151128763523
0.028624074074078316,-2.9787999999999997,-0.002371717677702236,0.000032191115978982376,-0.00001602381302466853
0.028918518518522857,-2.9766,-0.0023948492624240006,0.00003279334811738749,-0.000016317528384270948
0.029268518518523027,-2.9743999999999997,-0.0024170568048651787,0.000033908695800647725,-0.000016915770002942805
0.029568518518523185,-2.9722,-0.002438530955219992,0.00003467496563359405,-0.000017309330035857875
0.029929629629634483,-2.9699999999999998,-0.00246320333963973,0.000035672902523505454,-0.000017828813753337005
0.03022407407407908,-2.9678,-0.002481910257215318,0.000036584151109056224,-0.000018312124122013327
0.030579629629634814,-2.9656,-0.0025053760385597055,0.000037611702528113445,-0.000018849570062101655
0.030912962962968304,-2.9634,-0.0025280714752794133,0.00003850633306293116,-0.000019308306454228542
0.031179629629635157,-2.9612,-0.002546277147213527,0.000039214626801421585,-0.0000196706648887781
0.03156851851852423,-2.9589999999999996,-0.0025694608613441414,0.000040496464812501565,-0.000020351939721794804
0.03186851851852438,-2.9568,-0.002589553670817217,0.00004129236806900619,-0.00002075506446670629
0.03222407407408014,-2.9545999999999997,-0.0026104374875961993,0.000042471407879924145,-0.000021382755104708175
0.03255185185185804,-2.9524,-0.0026326960680333714,0.000043288370400665336,-0.000021790438911988893
0.032879629629635976,-2.9501999999999997,-0.0026510518382241856,0.00004441582547578633,-0.00002239258270337426
0.03321851851852506,-2.948,-0.002671260034089207,0.00004546077074459558,-0.000022936740427955404
0.03350740740741405,-2.9457999999999998,-0.0026921507321746568,0.00004603040848683284,-0.0000231965344114792
0.03385185185185866,-2.9436,-0.002708370413397195,0.00004743922955042104,-0.00002396267402185391
0.034151851851858754,-2.9414,-0.0027275660351670063,0.00004819737853787012,-0.000024333972750010193
0.034151851851858754,-2.9392,-0.0027275660351670063,0.00004819737853787012,-0.000024333972750010193
0.03483518518519249,-2.937,-0.0027657925971288017,0.00005036454004614185,-0.000025458396041633623
0.03516296296297042,-2.9348,-0.0027855493719773257,0.00005124138705951088,-0.00002589521688838265
0.03550740740741509,-2.9326,-0.0028022990393598668,0.00005251787172672034,-0.00002657513356692023
0.03582407407408191,-2.9303999999999997,-0.0028234617804462304,0.0000531253466852294,-0.000026842774857556988
0.03619629629630434,-2.9282,-0.0028371598624578683,0.000054832286518421564,-0.00002778340236634213
0.0365240740740823,-2.9259999999999997,-0.0028592529597347336,0.000055418903513867554,-0.00002802932247733375
0.03685740740741581,-2.9238,-0.0028764796690595746,0.00005645929703902874,-0.000028560327155033313
0.03717962962963801,-2.9215999999999998,-0.002891503141106735,0.000057580782273572445,-0.00002914524342358428
0.03746851851852678,-2.9194,-0.0029095727097865807,0.00005813474320870459,-0.000029383327547614194
0.03786851851852666,-2.9172,-0.0029230810557522428,0.00005993244836972622,-0.00003035662548891582
0.03816296296297099,-2.915,-0.002942141558734601,0.000060388889377329966,-0.00003052932781472646
0.03847407407408189,-2.9128,-0.0029509824433350857,0.00006189124016602977,-0.00003135235851695666
0.03883518518519302,-2.9105999999999996,-0.002972472231436141,0.00006256929400066973,-0.00003163594508789918
0.03911851851852636,-2.9084,-0.002985949098970299,0.00006336947364193834,-0.00003202403662956978
0.03911851851852636,-2.9062,-0.002985949098970299,0.00006336947364193834,-0.00003202403662956978
0.039824074074081936,-2.904,-0.0030186533289659552,0.00006537374201995671,-0.000032999688999375464
0.04019629629630403,-2.9017999999999997,-0.0030316708998122943,0.00006679350140878607,-0.00003374077998530568
0.04054074074074859,-2.8996,-0.0030475940392423375,0.00006764838508739505,-0.000034133755253338595
0.04080185185185977,-2.8973999999999998,-0.003058999564840984,0.00006837179413347743,-0.00003448049224019489
0.0412185185185263,-2.8952,-0.003076307740631526,0.00006955875538428288,-0.00003505620833676662
0.04148518518519299,-2.893,-0.0030838926832590973,0.00007058527777213363,-0.00003558864763587757
0.04184629629630415,-2.8908,-0.003098062315274546,0.00007155462820952819,-0.00003603851946885156
0.0421962962963043,-2.8886,-0.003108453602175835,0.00007280087718158625,-0.00003667021768667947
0.04249074074074856,-2.8864,-0.003124054165669822,0.0000731446032389618,-0.00003676118500419143
0.04287962962963741,-2.8842,-0.0031337218249132886,0.00007462983154201989,-0.00003752271296548143
0.04320185185185942,-2.8819999999999997,-0.0031487371490918482,0.0000751000106665567,-0.00003767822453196204
0.04353518518519275,-2.8798,-0.0031565890139806257,0.0000762875295525895,-0.000038271653870741053
0.04389074074074823,-2.8775999999999997,-0.00316912938515393,0.00007713176136405587,-0.000038643408776946
0.044179629629636986,-2.8754,-0.0031805274161112104,0.00007763296025943333,-0.00003882610217954445
0.04455185185185892,-2.8731999999999998,-0.0031850200556786203,0.00007929566365953502,-0.000039700573380887186
0.0449240740740809,-2.871,-0.0031994181106674954,0.00007977015098959239,-0.000039822740282056994
0.04517407407408077,-2.8688,-0.0032091467760818723,0.00008012339756663584,-0.00003993614621322573
0.045607407407413786,-2.8666,-0.003217360946518648,0.00008148299454033994,-0.00004058479669958965
0.0459074074074136,-2.8644,-0.0032262184355723294,0.00008208955238037668,-0.000040830394275349145
0.04625185185185786,-2.8621999999999996,-0.003233288183733186,0.0000829222129054256,-0.0000411803423062091
0.046574074074080006,-2.86,-0.0032383612406737517,0.00008397396287317722,-0.0000416885455419669
0.04691851851852455,-2.8577999999999997,-0.0032553132439841455,0.00008362214549420503,-0.00004129871510823666
0.04726851851852457,-2.8556,-0.0032536886586171463,0.00008539623572049169,-0.0000422399980241533
0.04766296296296915,-2.8533999999999997,-0.0032597151763854343,0.00008629332998633322,-0.000042604369445426157
0.047918518518524744,-2.8512,-0.0032713296344095213,0.0000860513118070151,-0.00004233222111960401
0.04832407407408036,-2.8489999999999998,-0.0032735614068671553,0.00008724351185384443,-0.000042864807616518015
0.04864814814815449,-2.8468,-0.0032714768563485985,0.00008824610191860941,-0.00004334991860731776
0.04932592592593233,-2.8446,-0.003250329642372734,0.00008875022067156323,-0.00004344049390914551
0.04999259259259905,-2.8423999999999996,-0.003222040654605187,0.00009012058240347577,-0.00004408998061473303
0.05062037037037689,-2.8402,-0.0032032929781917125,0.00009016072508929426,-0.00004390577531158863
0.051231481481487935,-2.8379999999999996,-0.0031670013294718235,0.00009225432049045025,-0.0000450250331737919
0.0519037037037102,-2.8358,-0.0031500500046686016,0.00009188010481661434,-0.000044570038914478284
0.05252592592593242,-2.8335999999999997,-0.003122187114226001,0.00009244130887900438,-0.00004473138202437837
0.05322083333333996,-2.8314,-0.0030955906002701934,0.00009263341282257049,-0.00004475577337820569
0.05383657407408039,-2.8291999999999997,-0.003061693329316911,0.00009318247640137387,-0.00004485110091992608
0.054461574074080144,-2.827,-0.003040653875151883,0.00009232983289052367,-0.00004417338349376022
0.05520601851852427,-2.8247999999999998,-0.0029984257071224876,0.00009437601518026375,-0.0000452176187551693
0.05583750000000542,-2.8226,-0.0029742504585425654,0.0000937027334996869,-0.00004464207852670851
0.0564740740740792,-2.8204,-0.0029416255689355903,0.00009429961191117417,-0.00004476583656569762
0.057177314814819684,-2.8182,-0.0029118571318546864,0.00009430291710289186,-0.000044477353648797734
0.05777037037037507,-2.816,-0.002879750275664987,0.00009460528387286848,-0.00004440685295051073
0.058493518518523024,-2.8137999999999996,-0.002842685493657441,0.00009535700709741326,-0.00004458850694877798
0.059140740740745164,-2.8116,-0.0028098931019834377,0.00009596044077263749,-0.00004457952338319326
0.05977685185185605,-2.8093999999999997,-0.0027844041380704954,0.00009575173150521703,-0.00004388065898917548
0.060448148148152095,-2.8072,-0.0027414849448140696,0.00009137936036968252,-0.00004484736767278809
0.061076851851855615,-2.8049999999999997,-0.0027111622048218635,0.00009014960960591025,-0.00004445539749525474
0.0616986111111146,-2.8028,-0.0026832144262640034,0.00008252394419330848,-0.00004362166696249291
0.06241527777778104,-2.8005999999999998,-0.0026418583740564555,0.00007581775619560377,-0.00003620887448905287
0.06300833333333625,-2.7984,-0.002610710288661288,0.00007098159931209293,-0.00003438590099624089
0.06362685185185432,-2.7962,-0.002564922522297802,0.00006925851681755415,-0.00003301120401800843
0.06435740740740954,-2.7939999999999996,-0.0025325663129792935,0.00006320318109547202,-0.0000280063730514537
0.06501105967078391,-2.7918,-0.002487131798928503,0.00005752121137318823,-0.000024958984601453097
0.06571347736625696,-2.7896,-0.002455922136081048,0.00004914699440121681,-0.000021277000344401028
0.06632839506173002,-2.7874,-0.0024095064466113235,0.00004635766887413233,-0.000019130130808182145
0.06698755144033089,-2.7851999999999997,-0.002378233382115093,0.00003596114619304917,-0.000012310851364183219
0.06771383744856099,-2.783,-0.002323658109487248,0.000031818108354580116,-0.000007302955834072406
0.06838321759259386,-2.7807999999999997,-0.0022918222599113648,0.000020487616484592937,-0.000003570219485653566
0.06891553497942507,-2.7786,-0.0022570736821853595,0.000018109034197113337,0.000000783573112151587
0.06966630658436324,-2.7763999999999998,-0.002211198727442817,0.000008780545230624869,0.00000412850229743082
0.07036345318930141,-2.7742,-0.0021624637101442454,0.000003897188561833801,0.000009153091911205953
0.07094211676954815,-2.772,-0.002125550985330276,-0.000009732594268702069,0.00001390032831116311
0.0716522973251035,-2.7698,-0.0020701974948620886,-0.000012489616710261707,0.000018913908285098392
0.07231293930041197,-2.7676,-0.002018068572145251,-0.00002041787811740967,0.000021532622833145437
0.07295577829218114,-2.7653999999999996,-0.0019981790765658796,-0.00003021589498674565,0.000032019333732476475
0.07366843230872593,-2.7632,-0.0019296918026342792,-0.000034302576074233656,0.000031768481635892123
0.07434457470395525,-2.7609999999999997,-0.0018908229662751273,-0.00005013142313051287,0.00004072521006919197
0.0748988121850586,-2.7588,-0.0018531450825864085,-0.00005241654304124219,0.00004408444988313955
0.07569307122794129,-2.7565999999999997,-0.0017880239374983948,-0.0000620678083759221,0.000048605798245429785
0.07634315306384756,-2.7544,-0.0017461629166564115,-0.00007307311885067307,0.000057226584540800865
0.0769669372458043,-2.7521999999999998,-0.0017116571349630452,-0.00008156781180880005,0.00006289673603634524
0.07768930282837767,-2.75,-0.0016440910695943646,-0.00009183668565237775,0.00006842658994089683
0.07831863395027591,-2.7478,-0.0015923231835738374,-0.00009734683919396813,0.00007329065661841308
0.07831863395027591,-2.7456,-0.0015923231835738374,-0.00009734683919396813,0.00007329065661841308
0.0797008915167803,-2.7434,-0.0014815851948522104,-0.00012065133329536583,0.00008454790165078263
0.08032699179894467,-2.7412,-0.0014542828488741,-0.00012862436464935428,0.00009293285220514107
0.08104008021424676,-2.739,-0.0013887549881258655,-0.0001424042872610322,0.0001011766951556907
0.0816891816215637,-2.7367999999999997,-0.0013411410343235454,-0.00015318744740305083,0.00010807060197434159
0.08239066405900775,-2.7346,-0.0012773732538169256,-0.0001616152377476559,0.00011295569147275566
0.08310020616580119,-2.7323999999999997,-0.0012217393331630287,-0.00017657121047374102,0.00012057281860164536
0.08371066878232891,-2.7302,-0.0011721024425316656,-0.00018633521224872758,0.0001270665523614919
0.08439528712092827,-2.7279999999999998,-0.001104553597353519,-0.0001922130380286947,0.00013168541715641148
0.0850618497507912,-2.7258,-0.0010569286390267692,-0.00021374798015746019,0.00014264302926567695
0.08576513589255652,-2.7236,-0.0009956340645056953,-0.0002214793141253385,0.0001495220233619328
0.08638630745336283,-2.7214,-0.0009480751213231206,-0.00023113845655909775,0.0001572214350896489
0.0871364420422416,-2.7192,-0.0008762595353688718,-0.00024957531083457323,0.0001682407897032953
0.08779414055987551,-2.7169999999999996,-0.0008222191267842337,-0.00026134141820781284,0.00017499469452105727
0.08850299773653388,-2.7148,-0.0007638176586667248,-0.000274212846763391,0.00018223856232925254
0.08912179839966733,-2.7126,-0.0006925123655455264,-0.00028744177706832563,0.0001918234544855694
0.08983712694475113,-2.7104,-0.0006405491785316176,-0.0003021894336920342,0.00020131779628464815
0.09047940594830173,-2.7081999999999997,-0.0005746700216347501,-0.0003127159615858404,0.00020597360885267187
0.09117677240356574,-2.706,-0.0005241659653524522,-0.0003326956006675753,0.000219979629425189
0.09192108476300048,-2.7037999999999998,-0.00044745586220476584,-0.00034828316223082406,0.0002293095274042565
0.09257245392408135,-2.7016,-0.000388235565073916,-0.0003607562628953184,0.0002388540805779044
0.093259440941908,-2.6994,-0.00033119663834939566,-0.00037946418620248955,0.00024923291995452375
0.09390595720438581,-2.6971999999999996,-0.0002522678491762651,-0.0003947481295095199,0.0002597161139878986
0.09464102540050985,-2.695,-0.0002012715454871631,-0.00041812830779052503,0.00027203407661867933
0.09528017763302421,-2.6928,-0.00012250447113760262,-0.00042583892293596875,0.0002792367592622867
0.09598680127991571,-2.6906,-0.0000641935562256173,-0.00045327411773342374,0.0002976572787875035
0.09665593083409492,-2.6883999999999997,0.000005728159739732375,-0.00046960288303337955,0.00030751646268308615
0.09734473683278061,-2.6862,0.00009316952271180205,-0.00047877123826540156,0.00031042315062866275
0.0979823831517861,-2.6839999999999997,0.00014162991453479256,-0.0004896606227500938,0.00032896099735840387
0.09870549395637168,-2.6818,0.0002163737304291476,-0.0005004914517656485,0.00033873991905275145
0.09943642907146405,-2.6795999999999998,0.0002802222123280245,-0.0005242637355968901,0.0003430770044505209
0.09943642907146405,-2.6774,0.0002802222123280245,-0.0005242637355968901,0.0003430770044505209
0.10075665870347354,-2.6752,0.00041611038457923047,-0.0005372902908905351,0.0003023765301361108
0.1015043793991393,-2.673,0.0004947254960270495,-0.0005718351815502925,0.00032659708349920855
0.10215612372920582,-2.6708,0.0005854376239623052,-0.0005971516976750516,0.0003515935781448895
0.10282639793781634,-2.6685999999999996,0.0006426901355013243,-0.0005738269338466318,0.00029489128421058116
0.10354926480151377,-2.6664,0.0007202886559158124,-0.0006196066726783144,0.00031910183361365507
0.10354926480151377,-2.6642,0.0007202886559158124,-0.0006196066726783144,0.00031910183361365507
0.10491381823271403,-2.662,0.0008675956906577088,-0.0005572466457169594,0.0003134363663795813
0.10559005821420357,-2.6597999999999997,0.0009452094830044431,-0.000591107841910841,0.00032874500324599855
0.10632261496052536,-2.6576,0.0010221365067792797,-0.0005826516091576084,0.0003450167486680229
0.10695796311585404,-2.6553999999999998,0.0010934851549668195,-0.0005597782334893322,0.00033015586962914116
0.10772609705670716,-2.6532,0.0011738505675110015,-0.0005970827563821326,0.00034561284373574476
0.10840501060086434,-2.651,0.0012468358359820752,-0.0005908803787608651,0.000366635975047047
0.10909843235793162,-2.6487999999999996,0.0013298605488705378,-0.0005893135058785783,0.00034668124893878977
0.10980231913427796,-2.6466,0.0014028187612866814,-0.000627351839450685,0.00036470045784464043
0.11050557905155758,-2.6444,0.0014747202383114638,-0.0006165792614521281,0.0003734231062368315
0.1111654620080453,-2.6422,0.0015498183307308309,-0.0006117337669930611,0.00034318165850608036
0.11186070590912048,-2.6399999999999997,0.0016478855255259576,-0.0006360731214913726,0.0003640146092931902
0.11263539800756274,-2.6378,0.001728507641070767,-0.0006491315069494517,0.00038118948839430204
0.11325167744490496,-2.6355999999999997,0.0017968237500650493,-0.0005982250245930075,0.0003319904651333708
0.11402544629493182,-2.6334,0.0018812290502018035,-0.0006352023000799296,0.0003589056962901475
0.11471891772411666,-2.6311999999999998,0.001965269847122911,-0.0006175243743209583,0.00036711054417720875
0.11539699101675592,-2.6289999999999996,0.0020358540841650024,-0.0006042505153164068,0.00034028903971966746
0.11611014577295227,-2.6268,0.0021326714925025444,-0.0006339831074564412,0.0003683222993813573
0.1167967228714886,-2.6246,0.002210225325598762,-0.0006392900325104376,0.00038678007458343706
0.11755030063504227,-2.6224,0.0022918415208025146,-0.0006044063456343701,0.00034943788209601247
0.11821564960453398,-2.6201999999999996,0.002378203204441008,-0.0006389153541008945,0.00037472539233445346
0.11892493783135578,-2.618,0.002453964422220853,-0.000623905272313421,0.00037105837116656174
0.11892493783135578,-2.6158,0.002453964422220853,-0.000623905272313421,0.00037105837116656174
0.12034524597814507,-2.6136,0.0026258312358139967,-0.0006404345750961512,0.0003611885100880883
0.12105769627064708,-2.6113999999999997,0.002714837672067002,-0.0006225659234222192,0.00037042399805687514
0.12172473833627986,-2.6091999999999995,0.00279832904062728,-0.0006078700450983886,0.00034878040951279773
0.12246350723977377,-2.6069999999999998,0.002882442745669841,-0.0006439500332188088,0.000355697027828191
0.12315192303761756,-2.6048,0.002968407285023891,-0.0006275240096111633,0.00036889228902679155
0.12388206243081898,-2.6026,0.003048283085784799,-0.0005956882336821519,0.0003481245848500586
0.12458218616413949,-2.6004,0.003135241637477889,-0.000618629302841688,0.00036934431174778884
0.12527066011674137,-2.5982,0.003222510061700324,-0.0006203537883012859,0.0003636158685178717
0.12599997552614742,-2.596,0.003301985479860177,-0.0005906733455934686,0.000340460570809998
0.12671445992170827,-2.5938,0.003389288044655327,-0.0006012291531318845,0.0003587052413437897
0.12746068449943546,-2.5915999999999997,0.003474771707017028,-0.0005966543273836532,0.0003581272699575762
0.1281604336042107,-2.5894,0.003557778305335278,-0.0005865287891074673,0.0003287722034116489
0.12885766400354284,-2.5871999999999997,0.0036453843495872244,-0.0006030828829811687,0.00033469259667304305
0.12961875630350597,-2.585,0.0037344863744881935,-0.0005829389993909738,0.0003392116057997202
0.13030154805695265,-2.5827999999999998,0.0038079370001304134,-0.000566354391433018,0.0003293664690219433
