# n,energy,berry,bcd_x,bcd_y,qmd_x,qmd_y,stable
0.000009375,0,-0.000000000000003090918993198652,0,0,0,0,FmKanemele
0.006666666666666667,0,-0.000002620477577333753,-0.000000000000000000009013344861687428,-0.00000000000000000000025930909368194754,-0.00000000000000000000040512974752798483,0.000000000000000000007253548641993408,FmKanemele
0.013333333333333334,0,-0.000019322908346743982,0.000000000000000000010200423678176105,0.000000000000000000028700477709270915,-0.000000000000000000010333488498586135,-0.00000000000000000001720529869334069,FmKanemele
0.02,0,-0.00006506629592183558,0.00000000000000000017498660474373704,0.000000000000000000032148708281506503,-0.000000000000000000013129939446638202,-0.00000000000000000006059745219500394,FmKanemele
0.02666666666666667,0,-0.00015551013643493275,0.0000000000000000002225089879746174,-0.00000000000000000007929992417827812,0.0000000000000000000021527439827986388,0.000000000000000000006035771178753337,FmKanemele
0.03333333333333333,0,-0.00024158862894346235,-0.0000000000000000005097321794427717,-0.000000000000000000012275076062841119,0.0000000000000000000817038314279388,0.00000000000000000020776505527108392,FmKanemele
0.04,0,-0.00033176000336511413,-0.00000000000000000032402022216072946,0.00000000000000000030807549842555404,-0.00000000000000000016625824074234649,0.00000000000000000042410413536050998,FmKanemele
0.04666666666666667,0,-0.0004419957288613167,-0.0000000000000000003259863561529083,-0.0000000000000000011714916714820393,-0.00000000000000000011946160360087401,0.00000000000000000029556747851991095,FmKanemele
0.05333333333333334,0,-0.0005704255510638707,-0.00000000000000000025139660862983403,-0.00000000000000000022986663028503945,-0.00000000000000000006975857035389095,-0.0000000000000000009217664236466025,FmKanemele
0.06,0,-0.0007203913805411773,-0.0000000000000000004224727347248586,0.0000000000000000008590564277072707,-0.0000000000000000006999836573177788,-0.0000000000000000009334613318243206,FmKanemele
0.06666666666666667,0,-0.000891225695753521,-0.0000000000000000006080749656137754,0.0000000000000000023706988703187118,0.0000000000000000002663234444641106,-0.0000000000000000004133835641996743,FmKanemele
0.07333333333333333,0,-0.0010820499886009679,0.0000000000000000007762785171137027,-0.000000000000000005083718423903867,0.000000000000000002527053327964948,0.0000000000000000005980228221694392,FmKanemele
0.08,0,-0.001293211110922854,-0.0000000000000000006385628452845831,0.0000000000000000021954445519098276,0.00000000000000000039528648954884657,0.0000000000000000016830007375630723,FmKanemele
0.08666666666666667,0,-0.0015349527297191178,0.0000000000000000008294960167887168,0.000000000000000002382222964445849,-0.0000000000000000008254029191209906,-0.0000000000000000006927552887451485,FmKanemele
0.09333333333333334,0,-0.0018011077976157791,-0.0000000000000000032729747366905686,-0.000000000000000006037221213339516,0.000000000000000000021011160597265614,0.00000000000000000025246381983679993,FmKanemele
0.1,0,-0.002093631559171641,-0.0000000000000000020249769840701073,-0.000000000000000004448097631983627,-0.0000000000000000024233896741011695,-0.00000000000000000021776338077453393,FmKanemele
0.10666666666666667,0,-0.002413128578138426,0.000000000000000004841128457764651,0.00000000000000000033381501620966574,0.0000000000000000011590062575196835,-0.0000000000000000010433903289527569,FmKanemele
0.11333333333333333,0,-0.0027649570046177937,-0.0000000000000000043292558328994306,0.000000000000000004139614054399624,0.000000000000000000694370944307033,0.0000000000000000048574281527927896,FmKanemele
0.12,0,-0.0031488198934563074,-0.000000000000000004875073605059032,0.000000000000000007832402316206419,-0.0000000000000000000006481989220761201,0.0000000000000000028682513992581173,FmKanemele
0.12666666666666668,0,-0.0035443872582572367,-0.0000000000000000048000486339366664,0.000000000000000010112960324832925,0.000000000000000006455962862726521,-0.0000000000000000038014955216766304,FmKanemele
0.13333333333333333,0,-0.003992704393251538,-0.000000000000000004401236224547861,0.000000000000000006018688032683858,0.000000000000000001571413076179349,0.0000000000000000040327838855403155,FmKanemele
0.14,0,-0.004477562450659582,-0.000000000000000008470792036634781,0.000000000000000016183189219183618,0.0000000000000000051473291105763934,-0.000000000000000005052737757473817,FmKanemele
0.14666666666666667,0,-0.004999506021453198,0.0000000000000000006575645369109079,-0.000000000000000010742113075154671,0.000000000000000005723293069314589,-0.000000000000000001463656983634544,FmKanemele
0.15333333333333332,0,-0.0055467394142789525,-0.000000000000000023278185774251416,-0.000000000000000016326441914251055,-0.000000000000000005357605540342764,0.000000000000000007117546339993733,FmKanemele
0.16,0,-0.006141222483541531,0.000000000000000015868685945482738,-0.00000000000000005697987101487482,-0.0000000000000000007729656275622346,0.000000000000000007433462863418279,FmKanemele
0.16666666666666666,0,-0.006779390499904836,0.000000000000000016728936561518888,-0.00000000000000003822025984827752,-0.0000000000000000019693695289894565,-0.000000000000000010090114162902043,FmKanemele
0.17333333333333334,0,-0.00746280037450822,0.00000000000000000199922868788586,-0.000000000000000011224195124346884,-0.000000000000000005386730610280256,-0.00000000000000000901140484824166,FmKanemele
0.18,0,-0.008191317655529386,-0.000000000000000014647242276056945,-0.000000000000000014159130890470345,0.000000000000000006747774566713144,0.0000000000000000024492809828571802,FmKanemele
0.18666666666666668,0,-0.008963956364631678,0.00000000000000000015276660571793066,-0.00000000000000002087697844026024,-0.000000000000000005435016429542412,0.000000000000000007653634401225007,FmKanemele
0.19333333333333333,0,-0.00978975541700107,0.000000000000000008855708788922992,-0.000000000000000033843574386057324,-0.000000000000000011426819035473087,0.000000000000000007695343749982877,FmKanemele
0.2,0,-0.010678865305413262,-0.000000000000000031042949861320046,-0.00000000000000002395840147879733,0.000000000000000005552695581040448,0.00000000000000002943751997435034,FmKanemele
0.20666666666666667,0,-0.011634784650758226,-0.000000000000000019658411076743553,0.00000000000000004895724291196839,0.000000000000000019126689466205408,0.000000000000000005603859835982613,FmKanemele
0.21333333333333335,0,-0.012589696403975103,0.000000000000000018451232176286588,0.00000000000000007553659751602222,0.00000000000000005845863407545905,-0.00000000000000003630116052752149,FmKanemele
0.22,0,-0.013630147638231166,-0.0000000000000000024896161629553062,0.000000000000000028003426731860694,0.000000000000000037954379560272765,-0.00000000000000001780814436127615,FmKanemele
0.22666666666666666,0,-0.014787702017557712,0.0000000000000000012544911216317993,0.00000000000000004107643696843005,0.000000000000000005524266363023489,0.0000000000000000330897894667431,FmKanemele
0.23333333333333334,0,-0.01594875108654379,0.000000000000000050085238882249583,0.00000000000000003268139878619891,0.0000000000000000024745439227169156,0.000000000000000012864016814240915,FmKanemele
0.24,0,-0.01720192319048617,0.000000000000000018919688660594925,0.00000000000000006922862921784919,0.00000000000000001382375319954184,0.000000000000000008204451314785865,FmKanemele
0.24666666666666667,0,-0.018521110151890098,0.000000000000000015177285522172162,0.00000000000000011402404619103907,0.000000000000000008879257342850617,-0.000000000000000022886423398621345,FmKanemele
0.25333333333333335,0,-0.019922213058535018,0.00000000000000017668278228482486,0.00000000000000008298976232077917,-0.000000000000000025225137506354255,-0.0000000000000000010576008162264034,FmKanemele
0.26,0,-0.02139757738093076,0.00000000000000007115685418519916,0.00000000000000020380364996409427,0.0000000000000000027854840600946315,0.0000000000000000307294774491017,FmKanemele
0.26666666666666666,0,-0.022922052452306812,-0.000000000000000002797363575668523,0.0000000000000001158859721723328,-0.000000000000000023006856983349394,0.000000000000000017116397983656445,FmKanemele
0.2733333333333333,0,-0.02459212964942007,-0.000000000000000039971433823761145,0.00000000000000012743961463955516,0.00000000000000008541831064624052,-0.0000000000000000019907816919231337,FmKanemele
0.28,0,-0.0017632484561212972,0.0000015593508325392443,0.0000009002915119500448,-0.001010547891855495,-0.0017503202928830829,TwinKanemele
0.2866666666666667,0,-0.014014423994597519,0.00000918987102872152,0.000005305774569399102,-0.009263893863496013,-0.016045534846274828,TwinKanemele
0.29333333333333333,0,-0.022678240041,-0.00007290280571571503,-0.00004209045443036486,-0.005376865565226186,-0.009313004343380131,TwinKanemele
0.3,0,-0.02563020081623081,-0.000044936751790872385,-0.000025944245788566537,0.020822064534273127,0.03606487369197622,TwinKanemele
0.30666666666666664,0,-0.018196972937182677,-0.00012307094719968758,-0.0000710550444818484,-0.0055779722264812474,-0.009661331298357223,TwinKanemele
0.31333333333333335,0,-0.0030073031167653017,-0.00017696267287794836,-0.00010216944674313092,-0.03140555890749759,-0.05439602367279653,TwinKanemele
0.32,0,0.010341387249992194,-0.00001982517054144055,-0.000011446067848610473,0.006267013043150953,0.010854785001777688,TwinKanemele
0.32666666666666666,0,0.020365840850449415,0.000035333644898899814,0.000020399889303266402,-0.010433584286717016,-0.018071498091170198,TwinKanemele
0.3333333333333333,0,0.02326418227541579,-0.00004607329129296575,-0.000026600427192921597,-0.01187253678609403,-0.020563836931399508,TwinKanemele
0.34,0,0.022448870426556224,-0.000007267507150532321,-0.000004195897192196746,-0.003049734863991062,-0.005282295735691051,TwinKanemele
0.3466666666666667,0,0.017936536318484,0.00007514050739193648,0.000043382392057666184,0.004800629617319279,0.008314934406428023,TwinKanemele
0.35333333333333333,0,0.010785722478995686,0.00018087194103597065,0.00010442646374710901,0.005686164917796131,0.009848726541488977,TwinKanemele
0.36,0,-0.009321645152993972,0.0012658838930474869,0.0007308584062136325,-0.023884360507810322,-0.041368925907871695,TwinKanemele
0.36666666666666664,0,-0.05582019717232705,-0.04896314823014196,-0.028268886811408347,-0.1093072732550518,-0.18932575093104254,TwinKanemele
0.37333333333333335,0,-0.08572789512162879,-0.3465882544470404,-0.20010282200106852,-0.4798833877763112,-0.8311824093584906,TwinKanemele
0.38,0,0.024353386874257324,-0.019048738247811225,-0.010997794154689045,-0.03161644753395515,-0.05476129348551795,TwinKanemele
0.38666666666666666,0,0.03612902492154282,-0.00007130166544249496,-0.000041166035746896496,0.00257370205740054,0.004457782727297301,TwinKanemele
0.3933333333333333,0,0.03656188225601255,-0.000004949791817646694,-0.000002857763580090687,-0.00034873368803895084,-0.0006040244648429904,TwinKanemele
0.4,0,0.035518899977920834,0.0000037739130207106143,0.0000021788696819499894,-0.001610920062973991,-0.002790195395533307,TwinKanemele
