# n,energy,berry,bcd_x,bcd_y
0.00000016666666666666665,-3.1039541845563634,0.0000000009739061586999046,0,0
0.0028929999999999997,-3.083261156659321,0.00001756316260516491,0.000020997895440599523,-0.00003636941659343392
0.005805166666666667,-3.0625681287622784,0.00003744910053805096,0.00006061403926783394,-0.00010498650192878757
0.008737,-3.0418751008652363,0.00006143120540323284,0.00011323088459309663,-0.00019612156598849953
0.0116885,-3.0211820729681937,0.00009136779468663473,0.00017663242391632487,-0.00030593614822031783
0.014662,-3.000489045071151,0.0001294137696518721,0.0002492275572785743,-0.00043167490174202724
0.017652499999999998,-2.9797960171741087,0.00017756964339190917,0.00032960787613448537,-0.000570897796443844
0.020664833333333334,-2.9591029892770666,0.00023795337118083363,0.0004163940190093017,-0.0007212152106716819
0.023879666666666664,-2.938409961380024,0.00031430157025515295,0.0005084940505671055,-0.0008807378814014106
0.029837666666666665,-2.9177169334829816,0.00041728369603925836,0.0006279427326325314,-0.001087628847416796
0.0358395,-2.897023905585939,0.0005397439964988638,0.0007684671671826032,-0.0013310248480011386
0.0418835,-2.876330877688897,0.0006826500503982614,0.0009230412260646992,-0.00159875359395239
0.047966666666666664,-2.8556378497918544,0.0008480576786314431,0.0010874464046290969,-0.0018835114949921964
0.054102166666666666,-2.834944821894812,0.0010376172996454244,0.0012578419432367222,-0.0021786470268847376
0.060275833333333334,-2.8142517939977694,0.001252703902159962,0.001430298024668292,-0.0024773495015448154
0.0665015,-2.793558766100727,0.0014951395364718508,0.0016005967022379658,-0.0027723140329851976
0.07276966666666666,-2.7728657382036848,0.0017678632901545676,0.0015119476032142201,-0.0030895015315231047
0.07908883333333333,-2.7521727103066422,0.002071539731684132,0.0018363942880079663,-0.0033195057343916074
0.08546033333333335,-2.7314796824095997,0.0024097933581741665,0.0019871325657630297,-0.003559640019805913
0.09188249999999999,-2.7107866545125576,0.002783906461395923,0.002104646523704998,-0.0037564004683520343
0.09835216666666667,-2.690093626615515,0.0031970742892669535,0.002188333431271477,-0.0038976323731990717
0.10488316666666668,-2.6694005987184726,0.003652879946205208,0.002231839577454676,-0.003969179675257678
0.11146933333333332,-2.64870757082143,0.004152092574346636,0.0022267200590056434,-0.003954844174790504
0.11811266666666666,-2.6280145429243875,0.004699247582784885,0.0021631011930247843,-0.003836288247985175
0.124816,-2.607321515027345,0.005295723489728081,0.002222421675350405,-0.0034109840075692397
0.131585,-2.586628487130303,0.0059464290900001875,0.0019253966598535284,-0.003119446438158625
0.13841533333333333,-2.5659354592332604,0.006651358005620031,0.0016102923691237018,-0.002573465715285823
0.14531616666666666,-2.545242431336218,0.007413526842028451,0.0011979636084007894,-0.0018293526801998964
0.1522985,-2.5245494034391758,0.008234348062491023,0.0006754673511110094,-0.0008785223921060779
0.15935649999999998,-2.5038563755421333,0.009116114912328995,0.000043447365610466224,0.000275654091846994
0.16650233333333334,-2.4831633476450907,0.01004977289951447,-0.0006763268222740206,0.0015957594094053612
0.17373783333333334,-2.462470319748048,0.011036925699156163,-0.0014203062346032386,0.0029731095351405415
0.181088,-2.4417772918510057,0.012061100225580306,-0.0020413824598228027,0.0041548822499698585
0.18854466666666667,-2.4210842639539636,0.013091430005861358,-0.0022249701404078517,0.00459854778588815
0.19615916666666666,-2.400391236056921,0.014096609143196583,-0.001317002571460878,0.0031737526639830536
0.20395733333333332,-2.3796982081598785,0.014984300818578815,0.0020349162750762273,-0.002459709925917372
0.21204016666666667,-2.359005180262836,0.01557990195240267,0.010641203292435338,-0.017167563968972455
0.220765,-2.338312152365794,0.015385305255318355,0.028144397070672563,-0.0472582323188065
0.22906633333333334,-2.3176191244687514,0.014910588155528582,0.05075923273430107,-0.08617655598212634
0.23726733333333336,-2.296926096571709,0.013161682319125349,0.0844959510205315,-0.14433692830341482
0.24595616666666667,-2.2762330686746663,0.005524427144306646,0.1264278955814489,-0.21668294318969542
0.25418,-2.255540040777624,-0.004549254190573257,0.16376049546539248,-0.2810612407619874
0.261736,-2.2348470128805813,-0.01304528382012521,0.19707931223272937,-0.3385026510827872
0.2690845,-2.214153984983539,-0.021242596612964945,0.23010404812261095,-0.39550706212272774
0.2767001666666667,-2.1934609570864967,-0.027953780822595618,0.26895118376471894,-0.46266684807071895
0.2839118333333333,-2.1727679291894546,-0.0356276752172603,0.3064013085477701,-0.5275407473522766
0.2906303333333333,-2.152074901292412,-0.04580363461344606,0.34649272460624575,-0.5971422042057114
0.29880866666666667,-2.1313818733953696,-0.04564631792897232,0.3490224884865096,-0.6017924661596291
0.306432,-2.110688845498327,-0.03935884739033716,0.3161451174067606,-0.5452591289707175
0.31326366666666666,-2.0899958176012845,-0.03295444315578016,0.2900240136918832,-0.5003545646372439
0.3196175,-2.069302789704242,-0.027337470480427038,0.268302323753073,-0.46285555534041506
0.3257,-2.0486097618072,-0.023751662723583238,0.2562068107165925,-0.42975172483892715
0.33252916666666665,-2.0279167339101574,-0.019115839464562474,0.2506748201169902,-0.4192482418927584
0.3391661666666667,-2.0072237060131153,-0.025723612804195693,0.28051041849966873,-0.4670059406080244
0.34565700000000005,-1.9865306781160725,-0.06158955218807518,0.46612927944806287,-0.7767863861791537
0.352018,-1.9658376502190302,-0.21890151603323477,1.6335757419022143,-3.0991030313423154
0.3590968333333333,-1.9451446223219877,-6.065528791502508,-0.16252710263290904,0.29679524018288345
0.36762199999999995,-1.9244515944249452,0.010012130364789668,-2.543350763871351,4.807390294678362
0.3761563333333333,-1.9037585665279029,0.17012541920838156,-0.5885169172465992,1.208210114151709
0.38466833333333333,-1.8830655386308606,0.2298639891180177,-0.3337385343470693,0.5967293706903026
0.3926055,-1.862372510733818,0.26648912784348994,-0.21396608857624244,0.37256580015932755
0.40177083333333335,-1.8416794828367757,0.29367720152258675,-0.15667364731505787,0.26766383873121324
0.4114796666666667,-1.8209864549397332,0.3218695058538671,-0.12968416657171913,0.22042764954259278
0.421678,-1.8002934270426907,0.35316364898139846,-0.12075445213672675,0.20588593580046208
0.431823,-1.7796003991456484,0.39062538228010224,-0.12561287102241345,0.21537314555491016
0.4422351666666667,-1.758907371248606,0.4372480779128291,-0.13905329153915852,0.2397457361375251
0.4530281666666667,-1.7382143433515636,0.49613406754828604,-0.15674852030899258,0.2714019621595541
0.46432999999999996,-1.717521315454521,0.572461207469126,-0.17502032275960283,0.303921969765345
0.4764076666666666,-1.6968282875574787,0.6758256570692773,-0.19006816406439087,0.3306921203233451
0.48966166666666666,-1.6761352596604362,0.8275051776617717,-0.19700940588893898,0.34332730612449497
0.5057975,-1.655442231763394,1.1087058449255267,-0.1887050148061968,0.3298662082179106
0.5252096666666667,-1.6347492038663514,1.5596732556208266,-0.16759455237677287,0.29626687147610425
0.5375013333333333,-1.6140561759693088,1.6629961430362725,-0.12445433142094019,0.23484585871260158
0.5495826666666667,-1.5933631480722665,1.7371916235042872,-0.0019804752712491696,0.08690068492721595
0.5616465,-1.5726701201752242,1.803579264304609,0.4834885550262829,-0.6809072386973414
0.5737936666666666,-1.5519770922781817,1.9511257584486765,3.3911066265512577,-5.835362469327354
0.5863731666666666,-1.5312840643811394,7.284731987988871,-10.29066141253883,-9.071841660369481
0.5990901666666667,-1.5105910364840969,2.1820614743376208,-6.40438021302674,11.092877942992107
0.6137761666666667,-1.4898980085870543,1.5866421788908192,-2.0514260322905207,3.718180839301723
0.6323971666666667,-1.469204980690012,1.0180357634971495,-1.4575428014091985,2.548423956935448
0.6434393333333334,-1.4485119527929697,0.8558691154775606,-1.455357492106069,2.5312246672019936
0.6519581666666666,-1.4278189248959272,0.6690004811316561,-1.837432840633512,3.185548484074684
0.6599456666666667,-1.4071258969988847,0.48863897239198417,-2.755205439867027,4.7723490811448706
0.667585,-1.3864328691018424,0.27587392898555047,-5.169250330282933,8.952444924901778
0.6749876666666667,-1.3657398412047996,-0.07942471854110601,-14.437053599889797,25.00401408346851
0.6822126666666667,-1.3450468133077573,-1.760425861809026,-54.69362991494018,94.96051904902582
0.68948,-1.324353785410715,-0.23406386383116368,53.58129726330171,-92.80620846789914
0.696667,-1.3036607575136725,0.1135681901536801,8.45159384937428,-14.638082029157466
0.703729,-1.2829677296166302,0.0923263840993407,3.2924294869796715,-5.715207964341174
0.7100731666666666,-1.2622747017195879,0.054995351471345356,2.237816377516072,-3.8740853896632816
0.715704,-1.2415816738225454,0.03931630580751499,2.3840653286300677,-4.127518014997386
0.7215736666666667,-1.220888645925503,-0.010532729760552884,3.802090039789867,-6.5836030952279065
0.7278393333333333,-1.2001956180284608,-0.15558780254000215,9.65413276917483,-16.718839179296392
0.7349838333333333,-1.1795025901314182,-0.9911274824528941,67.30567174287357,-116.5455568932615
0.7416245,-1.1588095622343755,-0.16890398665269354,-56.50090768968576,97.86677132429148
0.7480398333333333,-1.1381165343373332,0.21035476150254137,-5.537982383492676,9.597595534232534
0.7543423333333333,-1.1174235064402906,0.28028123416099693,-1.4458624177743118,2.511058592140199
0.7606233333333333,-1.0967304785432486,0.3170812298955472,-0.4769304424035255,0.8339508807827504
0.7669488333333333,-1.076037450646206,0.3427140628041601,-0.12700815082409617,0.22884034706454667
0.7734223333333333,-1.0553444227491635,0.3614875453886689,0.03577620185439745,-0.05236209583723765
0.7802665000000001,-1.034651394852121,0.3720336163463954,0.1340958859677874,-0.2221485175429162
0.7875899999999999,-1.013958366955079,0.37181121507804543,0.21749326275599368,-0.3663212468678707
0.7941410000000001,-0.9932653390580364,0.37430372694587344,0.24017028870029486,-0.4055298446004277
0.800395,-0.9725723111609939,0.3767188227287541,0.23183229458860577,-0.3911885289007097
0.8064506666666666,-0.9518792832639513,0.3787557559966739,0.21085009276797115,-0.35507622546699996
0.812353,-0.9311862553669088,0.3805945471684873,0.18567859248354715,-0.3117985395617102
0.8181116666666667,-0.9104932274698667,0.3823701956394932,0.16008274630786262,-0.2678451138312212
0.8237463333333334,-0.8898001995728242,0.38433389788304756,0.1356386847594102,-0.22591642745671306
0.8292818333333334,-0.8691071716757817,0.3859914652678567,0.11290179760731114,-0.18695539122820168
0.8347285000000001,-0.8484141437787391,0.3880859943163859,0.09196431948229035,-0.1511062905462953
0.8400773333333333,-0.8277211158816971,0.3903662401393955,0.07271794261302036,-0.11817021017088826
0.8453333333333334,-0.8070280879846545,0.3927545768581833,0.0549758963384578,-0.08781935458431171
0.850514,-0.786335060087612,0.39547050469483974,0.03853387887586761,-0.059696844854990584
0.855622,-0.7656420321905699,0.3984033953154945,0.02319938191091807,-0.03346804966374387
0.8606591666666666,-0.744949004293527,0.4016307154294998,0.008798771121829826,-0.008841631537400415
0.8656316666666667,-0.7242559763964849,0.4053360258831929,-0.004811277966175752,0.014418131333115944
0.8705284999999999,-0.7035629484994423,0.40933581570903593,-0.01772952513994089,0.036450841971175395
0.8753696666666667,-0.6828699206023998,0.4137076402194389,-0.03001492617000541,0.05720273428332827
0.8801493333333333,-0.6621768927053577,0.4185331636977224,-0.041628803809563096,0.0759083002558257
0.8848678333333333,-0.6414838648083152,0.4240150965134832,-0.052286194267607944,0.08315439970554597
0.8895345,-0.6207908369112727,0.429868050238933,-0.0606375143815486,0.13366952581283023
0.8941495,-0.6000978090142302,0.43632380110806374,-0.037660369418043696,0.1745464751875942
0.898716,-0.5794047811171881,0.4435566182610689,-0.09911838956184864,0.166495070621478
0.9032336666666666,-0.5587117532201455,0.4514374408179677,-0.11125600926701402,0.1867261767172763
0.9077068333333332,-0.538018725323103,0.46006360803453633,-0.12342019099782112,0.20686415390697732
0.9121418333333334,-0.5173256974260605,0.469702029887898,-0.1356432719296861,0.22690346134684589
0.9165369999999999,-0.49663266952901797,0.4803266022108945,-0.1479833132711732,0.24681185758580995
0.9209010000000001,-0.4759396416319759,0.49232084252932806,-0.16063674391142094,0.2666548490330938
0.9252356666666667,-0.45524661373493336,0.5056418679777507,-0.17453135537932193,0.2873153179895881
0.9295468333333333,-0.43455358583789083,0.5208088854830012,-0.20179536932341918,0.33381800721868804
0.9338398333333333,-0.41386055794084875,0.537908955031556,-0.17888383241149877,0.3098359679646397
0.9381225,-0.3931675300438062,0.557413613603133,-0.1851623435013562,0.32071065071822397
0.9424158333333333,-0.3724745021467637,0.5799090187035889,-0.18856914598503946,0.32661160062082917
0.9467338333333334,-0.35178147424972117,0.6063060863158228,-0.18770727086477443,0.325118369457387
0.9511031666666666,-0.33108844635267864,0.6375233894409404,-0.18056184706884224,0.31274180102280225
0.9555745,-0.3103954184556361,0.6755921470662016,-0.1643227350783669,0.28461487156437043
0.9602499999999999,-0.28970239055859404,0.7225160820622909,-0.13544435765883214,0.23459681256932724
0.9653868333333334,-0.2690093626615515,0.7828973296374708,-0.0911476480802823,0.1578743675804142
0.9738386666666666,-0.24831633476450898,0.8576442694963786,-0.04423591505443188,0.07661779664982533
0.9774405,-0.2276233068674669,0.8154887215418577,-0.04215535280904614,0.07301545727629002
0.9795781666666666,-0.20693027897042438,0.7330788678572904,-0.03596119028739734,0.06228691672875912
0.981754,-0.18623725107338185,0.6454875913120102,-0.02678763334976189,0.0463976709738298
0.9839916666666667,-0.16554422317633932,0.5516235042181347,-0.01397492356037085,0.024204652578332184
0.9863363333333334,-0.1448511952792968,0.44966512060470243,0.002815695314049108,-0.004876931520067988
0.9888811666666667,-0.12415816738225427,0.33715968967992777,0.022487591984845835,-0.038948969569012504
0.9918456666666667,-0.10346513948521219,0.2108633651717294,0.03864617518853269,-0.06693779919051202
0.9967196666666666,-0.08277211158816966,0.07185460799833444,0.02214611224409483,-0.03835904490378802
1,-0.062079083691127135,0.00000000000002981669900266543,0,0
1,-0.04138605579408505,0.00000000000002981669900266543,0,0
1,-0.020693027897042526,0.00000000000002981669900266543,0,0
1,0,0.00000000000002981669900266543,0,0
1,0.020693027897042082,0.00000000000002981669900266543,0,0
1,0.04138605579408461,0.00000000000002981669900266543,0,0
1,0.06207908369112758,0.00000000000002981669900266543,0,0
1.0032803333333333,0.08277211158816966,-0.07185460799827481,-0.022146112244094802,0.038359044903788005
1.0081543333333334,0.10346513948521219,-0.21086336517166976,-0.03864617518853272,0.06693779919051206
1.0111188333333334,0.12415816738225471,-0.33715968967986815,-0.02248759198484592,0.03894896956901368
1.0136636666666667,0.1448511952792968,-0.44966512060464275,-0.002815695314049105,0.004876931520067988
1.0160083333333334,0.16554422317633932,-0.551623504218075,0.013974923560370804,-0.024204652578332087
1.018246,0.18623725107338185,-0.6454875913119505,0.026787633349762044,-0.04639767097382978
1.0204218333333335,0.20693027897042393,-0.7330788678572308,0.035961190287397096,-0.06228691672875788
1.0225595,0.22762330686746646,-0.8154887215417981,0.04215535280904639,-0.0730154572762849
1.0261613333333333,0.24831633476450898,-0.8576442694963191,0.04423591505443208,-0.0766177966498248
1.0346131666666667,0.2690093626615515,-0.7828973296374114,0.09114764808028168,-0.15787436758041434
1.03975,0.28970239055859404,-0.7225160820622315,0.13544435765883073,-0.23459681256932918
1.0444255,0.31039541845563656,-0.6755921470661423,0.1643227350783681,-0.28461487156437404
1.0488968333333333,0.33108844635267864,-0.6375233894408812,0.1805618470688426,-0.3127418010227987
1.0532661666666667,0.35178147424972117,-0.6063060863157634,0.18770727086477437,-0.32511836945738853
1.0575841666666668,0.37247450214676414,-0.5799090187035295,0.18856914598503938,-0.3266116006208303
1.0618775,0.3931675300438058,-0.5574136136030736,0.18516234350135558,-0.32071065071822763
1.0661601666666667,0.41386055794084875,-0.5379089550314967,0.17888383241149688,-0.3098359679646401
1.0704531666666666,0.43455358583789083,-0.5208088854829419,0.20179536932341974,-0.3338180072186911
1.0747643333333332,0.45524661373493336,-0.5056418679776914,0.17453135537932257,-0.2873153179895929
1.079099,0.47593964163197544,-0.49232084252926883,0.1606367439114214,-0.2666548490330899
1.083463,0.4966326695290184,-0.4803266022108353,0.14798331327117237,-0.24681185758580876
1.0878581666666667,0.5173256974260605,-0.46970202988783877,0.13564327192968606,-0.22690346134684466
1.0922931666666666,0.538018725323103,-0.4600636080344771,0.12342019099782078,-0.20686415390697474
1.0967663333333333,0.5587117532201451,-0.4514374408179085,0.111256009267013,-0.18672617671727218
1.101284,0.5794047811171876,-0.44355661826100967,0.09911838956184879,-0.1664950706214768
1.1058505,0.6000978090142306,-0.43632380110800456,0.037660369418049074,-0.17454647518759278
1.1104654999999999,0.6207908369112727,-0.4298680502388738,0.06063751438154893,-0.13366952581283215
1.1151321666666667,0.6414838648083152,-0.424015096513424,0.05228619426760802,-0.08315439970554751
1.1198506666666665,0.6621768927053573,-0.41853316369766325,0.04162880380956382,-0.0759083002558262
1.1246303333333334,0.6828699206024003,-0.4137076402193797,0.030014926170005795,-0.05720273428332942
1.1294715,0.7035629484994419,-0.40933581570897687,0.017729525139941776,-0.03645084197117397
1.1343683333333334,0.7242559763964849,-0.4053360258831338,0.004811277966176198,-0.014418131333115572
1.1393408333333335,0.744949004293527,-0.4016307154294407,-0.008798771121829321,0.008841631537401144
1.144378,0.7656420321905695,-0.39840339531543545,-0.02319938191091869,0.03346804966374824
1.149486,0.7863350600876124,-0.3954705046947806,-0.038533878875867886,0.05969684485499334
1.1546666666666667,0.8070280879846545,-0.39275457685812415,-0.054975896338458494,0.08781935458431124
1.1599226666666667,0.8277211158816971,-0.39036624013933635,-0.07271794261302085,0.11817021017088873
1.1652715,0.8484141437787391,-0.38808599431632673,-0.0919643194822906,0.15110629054629504
1.1707181666666666,0.8691071716757821,-0.3859914652677976,-0.11290179760731248,0.18695539122819954
1.1762536666666665,0.8898001995728237,-0.38433389788298844,-0.13563868475941,0.22591642745671156
1.1818883333333334,0.9104932274698663,-0.3823701956394341,-0.1600827463078594,0.2678451138312203
1.187647,0.9311862553669088,-0.38059454716842817,-0.1856785924835477,0.31179853956171366
1.1935493333333334,0.9518792832639513,-0.3787557559966148,-0.21085009276797145,0.3550762254670013
1.199605,0.9725723111609939,-0.3767188227286951,-0.23183229458860272,0.39118852890071126
1.205859,0.9932653390580364,-0.37430372694581443,-0.2401702887002946,0.4055298446004303
1.21241,1.013958366955079,-0.3718112150779863,-0.21749326275599454,0.36632124686786643
1.2197335,1.0346513948521214,-0.3720336163463365,-0.13409588596777985,0.22214851754291107
1.2265776666666668,1.055344422749164,-0.3614875453886098,-0.03577620185439426,0.052362095837233454
1.2330511666666666,1.0760374506462056,-0.3427140628041012,0.12700815082408967,-0.2288403470645391
1.2393766666666666,1.0967304785432481,-0.31708122989548837,0.47693044240351445,-0.8339508807827243
1.2456576666666666,1.1174235064402906,-0.2802812341609386,1.4458624177743131,-2.5110585921401904
1.2519601666666667,1.1381165343373332,-0.21035476150248253,5.537982383492686,-9.597595534232543
1.2583754999999999,1.1588095622343757,0.16890398665275244,56.500907689687914,-97.8667713242956
1.2650161666666666,1.1795025901314182,0.9911274824529523,-67.30567174287414,116.54555689326212
1.2721606666666667,1.2001956180284608,0.15558780254006066,-9.654132769174844,16.718839179296488
1.2784263333333332,1.2208886459255033,0.01053272976061135,-3.802090039789828,6.583603095227916
1.284296,1.2415816738225458,-0.0393163058074566,-2.3840653286300464,4.1275180149973165
1.2899268333333334,1.2622747017195874,-0.0549953514712869,-2.237816377516063,3.8740853896632323
1.296271,1.28296772961663,-0.09232638409928215,-3.292429486979641,5.715207964341149
1.303333,1.3036607575136725,-0.11356819015362168,-8.451593849374257,14.638082029157404
1.3105200000000001,1.324353785410715,0.23406386383122202,-53.581297263301785,92.806208467899
1.3177873333333332,1.3450468133077575,1.7604258618090833,54.69362991494001,-94.96051904902473
1.3250123333333332,1.3657398412048,0.07942471854116318,14.437053599889545,-25.00401408346791
1.332415,1.3864328691018426,-0.2758739289854932,5.169250330282922,-8.952444924901721
1.3400543333333335,1.4071258969988851,-0.48863897239192666,2.7552054398669807,-4.772349081144797
1.3480418333333333,1.4278189248959277,-0.6690004811315979,1.837432840633499,-3.1855484840746353
1.3565606666666667,1.4485119527929693,-0.8558691154775018,1.455357492106064,-2.5312246672020544
1.3676028333333334,1.4692049806900118,-1.0180357634970914,1.457542801409153,-2.548423956935551
1.3862238333333332,1.4898980085870543,-1.5866421788907594,2.0514260322907267,-3.718180839301557
1.4009098333333334,1.5105910364840969,-2.182061474337562,6.404380213026724,-11.092877942992075
1.4136268333333335,1.5312840643811394,-7.2847319879888115,10.290661412538824,9.071841660369476
1.4262063333333332,1.551977092278182,-1.9511257584486192,-3.3911066265512435,5.835362469327149
1.4383535,1.5726701201752236,-1.8035792643045485,-0.4834885550262219,0.6809072386974211
1.4504173333333332,1.593363148072266,-1.737191623504226,0.0019804752711202163,-0.08690068492724305
1.4624986666666666,1.6140561759693095,-1.6629961430362117,0.1244543314209538,-0.23484585871260402
1.4747903333333332,1.6347492038663511,-1.5596732556207662,0.16759455237678184,-0.2962668714761093
1.4942025,1.6554422317633937,-1.1087058449254668,0.18870501480618584,-0.3298662082179045
