# n,energy,berry,bcd_x,bcd_y
0.00000016666666666666665,-3.023161670277191,0.0000000014322383016568695,0.00000000000000000000000020579463748807854,-0.00000000000000000000000012661528166682757
0.005573833333333333,-3.00300725914201,0.000053487270975675686,0.00008596195785170004,0.00000000009726958671013649
0.011257000000000001,-2.9828528480068286,0.00011091446883833357,0.0002487937898198674,-0.000000000012396674562977997
0.016972333333333332,-2.9626984368716474,0.00017157004012319192,0.00046408772845722723,0.0000000002145957335841259
0.022732000000000002,-2.942544025736466,0.00023568617123713174,0.0007220594730418745,-0.00000000014068013628450919
0.028532333333333337,-2.922389614601285,0.0003033117822103174,0.0010155396178529155,0.0000000003757502217768855
0.03436433333333334,-2.9022352034661036,0.00037439297563588667,0.0013380787742036074,0.00000000003195850774312677
0.040243,-2.882080792330922,0.000449354736317716,0.0016832786541242262,0.00000000013735887766017447
0.046159,-2.8619263811957407,0.000528283690104193,0.0020444698074477585,-0.00000000044944834558673276
0.052119,-2.8417719700605595,0.0006106177864333476,0.002414510400363879,0.0000000003002833008822927
0.058118333333333334,-2.8216175589253782,0.0006976355782674981,0.0027856240599470772,0.0000000003574024828931493
0.06416133333333333,-2.801463147790197,0.0007892032743055209,0.003149248119133252,-0.0000000007158431449305443
0.070251,-2.7813087366550158,0.000884440909025886,0.00349585506904121,0.00000000017799055275422636
0.07638983333333334,-2.7611543255198345,0.0009848694679972217,0.0038147532686256752,-0.00000000032015927127457005
0.08257183333333333,-2.7409999143846533,0.001090020836559526,0.004093828025562133,0.0000000005342190154680627
0.08880066666666668,-2.720845503249472,0.0012007992423494816,0.004319227270939881,0.00000000013916066920343257
0.09507983333333332,-2.700691092114291,0.001316442554192655,0.00447495303506051,-0.000000000754109897354678
0.10140883333333334,-2.6805366809791096,0.0014383557250964897,0.004483605666120651,-0.000014419858656298726
0.10779100000000001,-2.6603822698439283,0.0015660396530556627,0.004473252666388544,-0.000005643267547003273
0.114226,-2.640227858708747,0.001700712064259612,0.0043121340928003295,0.0000011401255098618022
0.12071616666666667,-2.6200734475735654,0.0018432545749282802,0.003979607314341569,0.000008340661474916021
0.12726966666666667,-2.599919036438384,0.0019940199794235146,0.003440236635019097,0.000016736610260945683
0.13387733333333332,-2.579764625303203,0.0021535596441660085,0.0026485122569845925,0.000026703253505004757
0.14054550000000002,-2.5596102141680217,0.00232522685034607,0.0015480579275657248,0.000038675901916257057
0.14728516666666666,-2.5394558030328405,0.0025091936232190496,0.00006877531482438828,0.000052913230290891215
0.1540945,-2.5193013918976592,0.002709013184907971,-0.0018766199952289014,0.00006981351870300415
0.16097366666666665,-2.499146980762478,0.002924612850428948,-0.004397117567692174,0.0000897396704193829
0.16793683333333334,-2.4789925696272967,0.003167535839048706,-0.0076290549622324766,0.00011308209454200598
0.17497949999999998,-2.4588381584921155,0.003435019336425051,-0.011742703400707155,0.00014024271002055874
0.18211383333333334,-2.4386837473569343,0.0037431166226186176,-0.01694923684126251,0.00017163203417092893
0.18934533333333334,-2.418529336221753,0.0040988739955890256,-0.023506303340679886,0.00020765626893561818
0.19669983333333332,-2.3983749250865714,0.004530657568812056,-0.03171727478554454,0.00024870096079799734
0.20417266666666667,-2.3782205139513906,0.005054995610875709,-0.041912783968625494,0.0002951180409321422
0.21180166666666667,-2.358066102816209,0.005719807871504724,-0.05438553568940455,0.0003470961805906827
0.21961333333333333,-2.3379116916810276,0.006595869715337319,-0.06921088556671921,0.0004047037261889374
0.22765183333333336,-2.3177572805458464,0.007801990291149271,-0.08578729820363629,0.00046754705482993206
0.2360205,-2.297602869410665,0.009545533994362315,-0.10168631495847948,0.000534830538870168
0.24492933333333333,-2.277448458275484,0.012380896964826409,-0.10976791743888846,0.0006048382795295189
0.255257,-2.2572940471403027,0.018632034491104118,-0.09801452621198184,0.0006749144521211809
0.2654748333333333,-2.2371396360051214,0.021344680894446393,-0.11235239940368397,0.0007414594011686581
0.2738643333333333,-2.21698522486994,0.0251803029312816,-0.21490332982541746,0.0007997201229267858
0.28134750000000003,-2.196830813734759,0.03138387869143075,-0.482484692660413,0.0008433084309917014
0.2882533333333333,-2.1766764025995773,0.04454272472388053,-1.1014313873117765,0.0008656474341436567
0.2947518333333333,-2.1565219914643965,0.0920576808256709,0.19600522916788493,0.0008596911320165096
0.30095083333333333,-2.1363675803292153,0.38396900940448275,-37.35744442561479,0.009770341799702917
0.30646833333333334,-2.1162131691940336,0.18217283979291704,-3.3461468972415727,-0.013007695941907071
0.3116795,-2.0960587580588523,0.09326289347319448,1.098592968317205,0.000710606057828769
0.31689666666666666,-2.075904346923671,-0.04755073818499709,2.794262548049276,0.0009107833414751647
0.3218936666666667,-2.05574993578849,-0.14495662213211635,2.7333992676770738,0.00042830768435727485
0.3266895,-2.0355955246533086,-0.2248248750534141,2.5558032402366746,-0.0007593482487764744
0.3313125,-2.0154411135181274,-0.2988772862791385,2.3940104114008327,-0.003976126015887963
0.33600416666666666,-1.9952867023829461,-0.37341541938940054,2.241346891153712,-0.0017353241215984768
0.3426991666666667,-1.9751322912477647,-0.462157990711996,2.047367970677231,0.003863073179296493
0.35118849999999996,-1.9549778801125837,-0.5452199555925085,1.7454080594068675,0.019830660217275246
0.35980283333333335,-1.9348234689774022,-0.6361899479337993,1.3039536545295198,0.036021801340385164
0.36743316666666664,-1.914669057842221,-0.5893328091705645,0.9530313493228216,0.03572386542618603
0.3751926666666667,-1.8945146467070397,-0.5121646258249442,0.6436446822432955,0.03170712890918909
0.3833878333333333,-1.8743602355718585,-0.4402381229744913,0.3998461488868975,0.023391363625065806
0.3920416666666667,-1.8542058244366773,-0.3746018628226678,0.2166415494035898,0.01659000703349062
0.401148,-1.834051413301496,-0.3154696987570538,0.09044730672870414,0.011467948539894303
0.41078166666666666,-1.8138970021663146,-0.2644148977228566,0.01761377536913343,0.007766420750998266
0.42101066666666664,-1.7937425910311335,-0.22093177530234903,-0.005558832924361507,0.005305526169661458
0.43195716666666667,-1.773588179895952,-0.18224764337745325,0.015100867604719423,0.004074257908522647
0.4439115,-1.7534337687607708,-0.13837198744715432,0.06638173254736827,0.03312995490208853
0.45782816666666665,-1.7332793576255896,-0.04593122099470081,0.06993554952366832,0.02603168987911583
0.47076333333333337,-1.7131249464904081,0.010876949532339891,0.10325278290679837,0.009482364674259705
0.4835678333333333,-1.692970535355227,0.048624414970943546,0.16853928335625426,0.014248348837553795
0.49693800000000005,-1.6728161242200457,0.06745602367732778,0.2235392665307932,0.021204614164344757
0.5122798333333333,-1.6526617130848644,0.017835070968716366,0.2564544907686105,0.030330624771275405
0.5316951666666666,-1.6325073019496832,-0.19608624713962844,0.2781641608607611,0.041163498311061975
0.5444656666666666,-1.612352890814502,-0.09434638528655986,0.279030665056676,0.05270135034689517
0.5560261666666667,-1.5921984796793205,0.09305714708627633,0.24127503131029018,0.06323375697587713
0.5670593333333334,-1.5720440685441395,0.35066226227246555,0.15439828859835136,0.07022915110551066
0.5778831666666667,-1.551889657408958,0.676224088029947,0.010529014529683661,0.07109864842491881
0.5900636666666667,-1.5317352462737768,0.8828181973234044,-0.6353518332338838,0.05176262482453971
0.6034171666666667,-1.5115808351385955,1.1179002930214577,-1.3614848392021888,0.0019804220869550295
