# n,energy,berry,bcd_x,bcd_y
0.00000016666666666666665,-3.1761200687470907,-0.000000014061524327941734,-0.00000000000000000000000000069880298450676235,-0.0000000000000000000000012526086539858699
0.0029490000000000002,-3.1549459349554434,-0.0002515202694265218,0.0000000000000000028660153863737303,0.0000000000000000014712962293807197
0.0059155,-3.133771801163796,-0.0005085828085570524,-0.0000000000000000020272145405755577,0.0000000000000000005336307567702092
0.008905,-3.1125976673721487,-0.0007695611544518144,0.0000000000000000006145422555676962,-0.00000000000000000038730581513202883
0.011911999999999999,-3.091423533580502,-0.0010317348525827718,0.000000000000000002629547610301971,0.0000000000000000012076572245478187
0.0149445,-3.0702493997888545,-0.001293406994199506,0.0000000000000000018486824946070126,0.0000000000000000033370980539451298
0.0179935,-3.049075265997207,-0.001551235796783173,0.0000000000000000025444737386621174,-0.0000000000000000026581482071616046
0.021069,-3.02790113220556,-0.0018034905502373215,0.0000000000000000035607676915794684,-0.00000000000000000223659049722498
0.024163,-3.0067269984139124,-0.0020466817532579762,0.0000000000000000029639634970673594,-0.0000000000000000009715467905006825
0.0272785,-2.985552864622265,-0.0022781168172087305,0.000000000000000003533550140704024,-0.00000000000000000486112208429243
0.03042,-2.964378730830618,-0.002494970058758501,0.0000000000000000045660634510723145,0.000000000000000000017364175418713157
0.033583999999999996,-2.943204597038971,-0.0026936655855315864,0.0000000000000000053141788319550735,0.0000000000000000009879580538537346
0.036766,-2.9220304632473235,-0.002870850453701123,0.0000000000000000018631250681021885,0.000000000000000003503063572047769
0.0399795,-2.900856329455676,-0.0030231076010077077,0.00000000000000000750500969769362,0.0000000000000000008933550615572699
0.0432165,-2.879682195664029,-0.00314753858727154,0.000000000000000012707108865370209,0.0000000000000000054980908606276635
0.046478,-2.8585080618723815,-0.0032382868058287925,0.00000000000000001260993830445238,-0.0000000000000000023894799442043813
0.050811999999999996,-2.837333928080734,-0.0031917298275356914,-0.000026811203425893384,0.000022246881215412103
0.0570835,-2.8161597942890872,-0.0029140483149025335,-0.0000023345950844138645,0.000015548650022856075
0.06340749999999999,-2.79498566049744,-0.0025817940240610987,0.000012007742118877501,0.000014983160206111014
0.069773,-2.7738115267057926,-0.0021975499790737574,0.000025627877698384645,0.000015933638539712958
0.0761945,-2.752637392914145,-0.001756548027417611,0.00004035706499091488,0.000017709935727142823
0.0826605,-2.731463259122498,-0.0012565862041768094,0.00005704293760246726,0.000020137965392958524
0.08918,-2.710289125330851,-0.000696560251745995,0.00007633629588150565,0.00002315051596180236
0.0957545,-2.6891149915392036,-0.00007674533636622181,0.00009885198535947989,0.00002676349307015938
0.1023835,-2.6679408577475563,0.0005964990530697195,0.00012521584068511047,0.00003101776767695354
0.109056,-2.646766723955909,0.0013211925503725348,0.00015609113819014316,0.000035978784984391264
0.1157935,-2.6255925901642616,0.0020953834982605736,0.00019218547108868568,0.000041736777469061395
0.1225965,-2.6044184563726143,0.002895592191366199,0.00023427494729484792,0.00004839839402075942
0.1294495,-2.583244322580967,0.0037096442160159623,0.0002831445625794638,0.00005611075229298243
0.136382,-2.56207018878932,0.004501323571899759,0.00033957489238102794,0.0000650447389925103
0.143372,-2.5408960549976727,0.0052348473627639,0.00040426123164978046,0.00007540707564327985
0.1504335,-2.5197219212060253,0.005820028406928463,0.0004776523955285084,0.00008742011810846558
0.15756699999999998,-2.498547787414378,0.006138830906679484,0.0005635033805868882,0.00010782296591924263
0.1647895,-2.4773736536227307,0.006000766948568129,0.0006475297129932385,0.00013496035492980467
0.17211200000000001,-2.4561995198310838,0.005019111846996524,0.0007401992985806373,0.0001644664626246374
0.1795445,-2.4350253860394364,0.0026598591778814232,0.0008371370210860162,0.00019819879992249826
0.187103,-2.413851252247789,-0.002260860277840275,0.0009333538545833544,0.0002370325664327679
0.1948495,-2.3926771184561417,-0.0121938680806905,0.001021814539869193,0.00028162067167268454
0.2028875,-2.3715029846644944,-0.03371803559199676,0.0010927804580950968,0.0003322277879943079
0.21195299999999997,-2.350328850872847,-0.10042000411428681,0.0011339139753983975,0.0003885850651955116
0.219929,-2.3291547170811997,-0.1452037757531976,0.0011310392051645814,0.00044961254648516127
0.22705299999999998,-2.3079805832895524,-0.16912407824520498,0.00106980404293105,0.0005128417252617608
